"timestamp","K.kg/m^3"
2021-05-30 12:00:00,0.163189177083333
2021-05-31 12:00:00,0.163948395833333
2021-06-01 12:00:00,0.160475583333333
2021-06-02 12:00:00,0.148236208333333
2021-06-03 12:00:00,0.149215105263158
2021-06-04 12:00:00,0.157296133333333
2021-06-05 12:00:00,0.157472958333333
2021-06-06 12:00:00,0.156283854166667
2021-06-07 12:00:00,0.157180572916667
2021-06-08 12:00:00,0.157824333333333
2021-06-09 12:00:00,0.156875382978723
2021-06-10 12:00:00,0.158257052631579
2021-06-11 12:00:00,0.1601933125
2021-06-12 12:00:00,0.161386691489362
2021-06-13 12:00:00,0.162799270833333
2021-06-14 12:00:00,0.16274659375
2021-06-15 12:00:00,0.160119520833333
2021-06-16 12:00:00,0.157883947916667
2021-06-17 12:00:00,0.158760115789474
2021-06-18 12:00:00,0.160055208333333
2021-06-19 12:00:00,0.16009559375
2021-06-20 12:00:00,0.1604388125
2021-06-21 12:00:00,0.1600345625
2021-06-22 12:00:00,0.15978990625
2021-06-23 12:00:00,0.160356031914894
2021-06-24 12:00:00,0.1596910625
2021-06-25 12:00:00,0.159242833333333
2021-06-26 12:00:00,0.159173041666667
2021-06-27 12:00:00,0.159041145833333
2021-06-28 12:00:00,0.1601031875
2021-06-29 12:00:00,0.160329458333333
2021-06-30 12:00:00,0.160184604166667
2021-07-01 12:00:00,0.160168989583333
2021-07-02 12:00:00,0.160231197916667
2021-07-03 12:00:00,0.1607685625
2021-07-04 12:00:00,0.160750802083333
2021-07-05 12:00:00,0.159590697916667
2021-07-06 12:00:00,0.158769515789474
2021-07-07 12:00:00,0.167616114583333
2021-07-08 12:00:00,0.155030177083333
2021-07-09 12:00:00,0.15021215625
2021-07-10 12:00:00,0.1514695
2021-07-11 12:00:00,0.14835703125
2021-07-12 12:00:00,0.14644921875
2021-07-13 12:00:00,0.146064979166667
2021-07-14 12:00:00,0.146245734042553
2021-07-15 12:00:00,0.1522609375
2021-07-16 12:00:00,0.156958
2021-07-17 12:00:00,0.154464197916667
2021-07-18 12:00:00,0.152026416666667
2021-07-19 12:00:00,0.151986552083333
2021-07-20 12:00:00,0.152254635416667
2021-07-21 12:00:00,0.162161791666667
2021-07-22 12:00:00,0.166780989583333
2021-07-23 12:00:00,0.185054104166667
2021-07-24 12:00:00,0.167722166666667
2021-07-25 12:00:00,0.168770270833333
2021-07-26 12:00:00,0.161103841666667
2021-07-27 12:00:00,0.153844739583333
2021-07-28 12:00:00,0.152595114583333
2021-07-29 12:00:00,0.152390052083333
2021-07-30 12:00:00,0.15223003125
2021-07-31 12:00:00,0.150230291666667
2021-08-01 12:00:00,0.152345166666667
2021-08-02 12:00:00,0.15251996875
2021-08-03 12:00:00,0.155142458333333
2021-08-04 12:00:00,0.155532020833333
2021-08-05 12:00:00,0.152207177083333
2021-08-06 12:00:00,0.148314385416667
2021-08-07 12:00:00,0.15042603125
2021-08-08 12:00:00,0.1505146875
2021-08-09 12:00:00,0.14878053125
2021-08-10 12:00:00,0.147083635416667
2021-08-11 12:00:00,0.1412941875
2021-08-12 12:00:00,0.140226333333333
2021-08-13 12:00:00,0.139510489583333
2021-08-14 12:00:00,0.161244458333333
2021-08-15 12:00:00,0.169985333333333
2021-08-16 12:00:00,0.170538263157895
2021-08-17 12:00:00,0.1709393125
2021-08-18 12:00:00,0.169322625
2021-08-19 12:00:00,0.173489958333333
2021-08-20 12:00:00,0.17768802173913
2021-08-21 12:00:00,0.179228697916667
2021-08-22 12:00:00,0.177779442105263
2021-08-23 12:00:00,0.174880585106383
2021-08-24 12:00:00,0.176733239583333
2021-08-25 12:00:00,0.173713610526316
2021-08-26 12:00:00,0.169928947916667
2021-08-27 12:00:00,0.169141447916667
2021-08-28 12:00:00,0.168312354166667
2021-08-29 12:00:00,0.166681673684211
2021-08-30 12:00:00,0.166175270833333
2021-08-31 12:00:00,0.165335583333333
2021-09-01 12:00:00,0.165640010416667
2021-09-02 12:00:00,0.165299791666667
2021-09-03 12:00:00,0.163705659574468
2021-09-04 12:00:00,0.164601
2021-09-05 12:00:00,0.164778166666667
2021-09-06 12:00:00,0.16414065625
2021-09-07 12:00:00,0.162474083333333
2021-09-08 12:00:00,0.163541572916667
2021-09-09 12:00:00,0.160365916666667
2021-09-10 12:00:00,0.157176382978723
2021-09-11 12:00:00,0.150330083333333
2021-09-12 12:00:00,0.14802628125
2021-09-13 12:00:00,0.144806989583333
2021-09-14 12:00:00,0.145427614583333
2021-09-15 12:00:00,0.144126193548387
2021-09-16 12:00:00,0.149030842696629
2021-09-17 12:00:00,0.153652382978723
2021-09-18 12:00:00,0.155993177083333
2021-09-19 12:00:00,0.155284520833333
2021-09-20 12:00:00,0.154403895833333
2021-09-21 12:00:00,0.154272947916667
2021-09-22 12:00:00,0.154488305263158
2021-09-23 12:00:00,0.157814741935484
2021-09-24 12:00:00,0.163014666666667
2021-09-25 12:00:00,0.1590508125
2021-09-26 12:00:00,0.158384747368421
2021-09-27 12:00:00,0.159452189473684
2021-09-28 12:00:00,0.155979854166667
2021-09-29 12:00:00,0.492054645833333
2021-09-30 12:00:00,0.14109321875
2021-10-01 12:00:00,0.164330822916667
2021-10-02 12:00:00,0.169334708333333
2021-10-03 12:00:00,0.169253822916667
2021-10-04 12:00:00,0.168468021978022
2021-10-05 12:00:00,0.16957725
2021-10-06 12:00:00,0.16963184375
2021-10-07 12:00:00,0.169146223404255
2021-10-08 12:00:00,0.166503430107527
2021-10-09 12:00:00,0.164523510416667
2021-10-10 12:00:00,0.16894903125
2021-10-11 12:00:00,0.171556659340659
2021-10-12 12:00:00,0.172139178947368
2021-10-13 12:00:00,0.173124916666667
2021-10-14 12:00:00,0.17108859375
2021-10-15 12:00:00,0.167453447916667
2021-10-16 12:00:00,0.165937729166667
2021-10-17 12:00:00,0.165681416666667
2021-10-18 12:00:00,0.164798768421053
2021-10-19 12:00:00,0.1625708125
2021-10-20 12:00:00,0.166629916666667
2021-10-21 12:00:00,0.163388478723404
2021-10-22 12:00:00,0.16312453125
2021-10-23 12:00:00,0.163310114583333
2021-10-24 12:00:00,0.162854739583333
2021-10-25 12:00:00,0.16156528125
2021-10-26 12:00:00,0.159186041666667
2021-10-27 12:00:00,0.169065135416667
2021-10-28 12:00:00,0.160247159574468
2021-10-29 12:00:00,0.155940072916667
2021-10-30 12:00:00,0.153010052083333
2021-10-31 12:00:00,0.152540021978022
2021-11-01 12:00:00,0.151144279569892
2021-11-02 12:00:00,0.151025447916667
2021-11-03 12:00:00,0.150883795698925
2021-11-04 12:00:00,0.14649971875
2021-11-05 12:00:00,0.14084865625
2021-11-06 12:00:00,0.142686178947368
2021-11-07 12:00:00,0.14085215625
2021-11-08 12:00:00,0.141782875
2021-11-09 12:00:00,0.142530381818182
