"TIME","K.kg/m^3"
2021-04-26 10:09:00,0.143534
2021-04-26 10:24:00,0.143222
2021-04-26 10:39:00,0.14301
2021-04-26 10:54:00,0.142721
2021-04-26 11:09:00,0.14247
2021-04-26 11:24:00,0.142344
2021-04-26 11:39:00,0.142231
2021-04-26 11:54:00,0.142077
2021-04-26 12:09:00,0.141697
2021-04-26 12:24:00,0.141636
2021-04-26 12:39:00,0.141426
2021-04-26 12:54:00,0.140916
2021-04-26 13:09:00,0.140857
2021-04-26 13:24:00,0.140621
2021-04-26 13:39:00,0.140591
2021-04-26 13:54:00,0.140331
2021-04-26 14:09:00,0.140212
2021-04-26 14:24:00,0.139966
2021-04-26 14:39:00,0.140056
2021-04-26 14:54:00,0.140139
2021-04-26 15:09:00,0.140058
2021-04-26 15:24:00,0.140601
2021-04-26 15:39:00,0.140087
2021-04-26 15:54:00,0.140533
2021-04-26 16:09:00,0.140789
2021-04-26 16:24:00,0.140886
2021-04-26 16:39:00,0.141431
2021-04-26 16:54:00,0.141293
2021-04-26 17:09:00,0.141565
2021-04-26 17:24:00,0.141806
2021-04-26 17:39:00,0.142029
2021-04-26 17:54:00,0.142141
2021-04-26 18:09:00,0.142372
2021-04-26 18:24:00,0.142619
2021-04-26 18:39:00,0.142818
2021-04-26 18:54:00,0.142854
2021-04-26 19:09:00,0.142927
2021-04-26 19:24:00,0.14333
2021-04-26 19:39:00,0.143555
2021-04-26 19:54:00,0.143539
2021-04-26 20:09:00,0.14372
2021-04-26 20:24:00,0.143764
2021-04-26 20:39:00,0.143821
2021-04-26 20:54:00,0.143856
2021-04-26 21:09:00,0.144099
2021-04-26 21:24:00,0.143989
2021-04-26 21:39:00,0.143916
2021-04-26 21:54:00,0.144116
2021-04-26 22:09:00,0.144264
2021-04-26 22:24:00,0.144431
2021-04-26 22:39:00,0.144417
2021-04-26 22:54:00,0.14462
2021-04-26 23:09:00,0.1446
2021-04-26 23:24:00,0.14466
2021-04-26 23:39:00,0.144843
2021-04-26 23:54:00,0.144683
2021-04-27 00:09:00,0.144794
2021-04-27 00:24:00,0.145612
2021-04-27 00:39:00,0.144828
2021-04-27 00:54:00,0.144865
2021-04-27 01:09:00,0.144779
2021-04-27 01:24:00,0.144575
2021-04-27 01:39:00,0.145056
2021-04-27 01:54:00,0.144941
2021-04-27 02:09:00,0.145034
2021-04-27 02:24:00,0.144789
2021-04-27 02:39:00,0.144851
2021-04-27 02:54:00,0.144927
2021-04-27 03:09:00,0.145044
2021-04-27 03:24:00,0.144896
2021-04-27 03:39:00,0.144531
2021-04-27 03:54:00,0.14501
2021-04-27 04:09:00,0.1453
2021-04-27 04:24:00,0.145118
2021-04-27 04:39:00,0.145016
2021-04-27 04:54:00,0.144913
2021-04-27 05:09:00,0.144702
2021-04-27 05:24:00,0.144764
2021-04-27 05:39:00,0.144658
2021-04-27 05:54:00,0.144768
2021-04-27 06:09:00,0.144651
2021-04-27 06:24:00,0.144338
2021-04-27 06:39:00,0.14424
2021-04-27 06:54:00,0.144337
2021-04-27 07:09:00,0.144057
2021-04-27 07:24:00,0.144471
2021-04-27 07:39:00,0.144265
2021-04-27 07:54:00,0.144352
2021-04-27 08:09:00,0.144178
2021-04-27 08:24:00,0.141295
2021-04-27 08:39:00,0.144118
2021-04-27 08:54:00,0.143974
2021-04-27 09:09:00,0.143659
2021-04-27 09:24:00,0.143365
2021-04-27 09:39:00,0.14305
2021-04-27 09:54:00,0.142838
2021-04-27 10:09:00,0.142583
2021-04-27 10:24:00,0.142411
2021-04-27 10:39:00,0.142292
2021-04-27 10:54:00,0.141984
2021-04-27 11:09:00,0.141882
2021-04-27 11:24:00,0.141972
2021-04-27 11:39:00,0.141819
2021-04-27 11:54:00,0.141706
2021-04-27 12:09:00,0.141652
2021-04-27 12:24:00,0.141439
2021-04-27 12:39:00,0.141495
2021-04-27 12:54:00,0.141186
2021-04-27 13:09:00,0.14095
2021-04-27 13:24:00,0.141137
2021-04-27 13:39:00,0.141308
2021-04-27 13:54:00,0.140822
2021-04-27 14:09:00,0.140827
2021-04-27 14:24:00,0.140594
2021-04-27 14:39:00,0.140185
2021-04-27 14:54:00,0.139979
2021-04-27 15:09:00,0.140018
2021-04-27 15:24:00,0.140007
2021-04-27 15:39:00,0.140045
2021-04-27 15:54:00,0.140034
2021-04-27 16:09:00,0.139958
2021-04-27 16:24:00,0.140016
2021-04-27 16:39:00,0.14015
2021-04-27 16:54:00,0.140189
2021-04-27 17:09:00,0.140104
2021-04-27 17:24:00,0.140223
2021-04-27 17:39:00,0.140381
2021-04-27 17:54:00,0.140382
2021-04-27 18:09:00,0.140364
2021-04-27 18:24:00,0.140506
2021-04-27 18:39:00,0.140501
2021-04-27 18:54:00,0.140376
2021-04-27 19:09:00,0.140402
2021-04-27 19:24:00,0.140638
2021-04-27 19:39:00,0.140502
2021-04-27 19:54:00,0.140583
2021-04-27 20:09:00,0.140803
2021-04-27 20:24:00,0.140782
2021-04-27 20:39:00,0.140946
2021-04-27 20:54:00,0.140768
2021-04-27 21:09:00,0.140911
2021-04-27 21:24:00,0.141072
2021-04-27 21:39:00,0.141227
2021-04-27 21:54:00,0.141391
2021-04-27 22:09:00,0.141425
2021-04-27 22:24:00,0.141325
2021-04-27 22:39:00,0.141068
2021-04-27 22:54:00,0.141226
2021-04-27 23:09:00,0.141059
2021-04-27 23:24:00,0.141081
2021-04-27 23:39:00,0.141115
2021-04-27 23:54:00,0.141129
2021-04-28 00:09:00,0.141061
2021-04-28 00:24:00,0.141165
2021-04-28 00:39:00,0.140998
2021-04-28 00:54:00,0.141198
2021-04-28 01:09:00,0.141242
2021-04-28 01:24:00,0.141153
2021-04-28 01:39:00,0.141204
2021-04-28 01:54:00,0.141197
2021-04-28 02:09:00,0.141018
2021-04-28 02:24:00,0.141311
2021-04-28 02:39:00,0.141273
2021-04-28 02:54:00,0.141203
2021-04-28 03:09:00,0.141149
2021-04-28 03:24:00,0.141105
2021-04-28 03:39:00,0.141325
2021-04-28 03:54:00,0.141317
2021-04-28 04:09:00,0.14113
2021-04-28 04:24:00,0.141337
2021-04-28 04:39:00,0.14123
2021-04-28 04:54:00,0.141307
2021-04-28 05:09:00,0.141306
2021-04-28 05:24:00,0.141432
2021-04-28 05:39:00,0.1415
2021-04-28 05:54:00,0.14142
2021-04-28 06:09:00,0.141087
2021-04-28 06:24:00,0.141339
2021-04-28 06:48:00,0.141198
2021-04-28 07:17:00,0.140286
2021-04-28 07:32:00,0.14018
2021-04-28 07:47:00,0.13985
2021-04-28 08:02:00,0.139944
2021-04-28 08:17:00,0.139702
2021-04-28 08:32:00,0.140049
2021-04-28 08:47:00,0.139814
2021-04-28 09:02:00,0.13971
2021-04-28 09:17:00,0.139532
2021-04-28 09:32:00,0.139393
2021-04-28 09:47:00,0.139148
2021-04-28 10:02:00,0.13917
2021-04-28 10:17:00,0.139049
2021-04-28 10:32:00,0.138896
2021-04-28 10:47:00,0.138889
2021-04-28 11:02:00,0.138704
2021-04-28 11:17:00,0.138653
2021-04-28 11:32:00,0.138375
2021-04-28 11:47:00,0.13848
2021-04-28 12:02:00,0.138534
2021-04-28 12:17:00,0.138676
2021-04-28 12:32:00,0.138518
2021-04-28 12:47:00,0.13867
2021-04-28 13:02:00,0.138617
2021-04-28 13:17:00,0.138653
2021-04-28 13:32:00,0.138575
2021-04-28 13:47:00,0.138542
2021-04-28 14:02:00,0.138339
2021-04-28 14:17:00,0.138115
2021-04-28 14:32:00,0.137998
2021-04-28 14:47:00,0.137585
2021-04-28 15:02:00,0.137693
2021-04-28 15:17:00,0.137888
2021-04-28 15:32:00,0.137455
2021-04-28 15:47:00,0.137444
2021-04-28 16:02:00,0.137486
2021-04-28 16:17:00,0.137691
2021-04-28 16:32:00,0.137894
2021-04-28 16:47:00,0.138339
2021-04-28 17:02:00,0.138341
2021-04-28 17:17:00,0.138297
2021-04-28 17:32:00,0.138577
2021-04-28 17:47:00,0.138625
2021-04-28 18:02:00,0.138831
2021-04-28 18:17:00,0.138596
2021-04-28 18:32:00,0.139226
2021-04-28 18:47:00,0.139398
2021-04-28 19:02:00,0.139237
2021-04-28 19:17:00,0.139721
2021-04-28 19:32:00,0.139727
2021-04-28 19:47:00,0.139946
2021-04-28 20:02:00,0.139253
2021-04-28 20:17:00,0.140512
2021-04-28 20:32:00,0.140569
2021-04-28 20:47:00,0.141091
2021-04-28 21:02:00,0.140808
2021-04-28 21:17:00,0.141008
2021-04-28 21:32:00,0.14099
2021-04-28 21:47:00,0.141316
2021-04-28 22:02:00,0.141223
2021-04-28 22:17:00,0.141247
2021-04-28 22:32:00,0.141075
2021-04-28 22:47:00,0.141407
2021-04-28 23:02:00,0.141627
2021-04-28 23:17:00,0.141539
2021-04-28 23:32:00,0.141659
2021-04-28 23:47:00,0.142118
2021-04-29 00:02:00,0.141691
2021-04-29 00:17:00,0.141632
2021-04-29 00:32:00,0.141821
2021-04-29 00:47:00,0.141622
2021-04-29 01:02:00,0.141204
2021-04-29 01:17:00,0.141932
2021-04-29 01:32:00,0.141389
2021-04-29 01:47:00,0.142091
2021-04-29 02:02:00,0.142199
2021-04-29 02:17:00,0.141742
2021-04-29 02:32:00,0.142319
2021-04-29 02:47:00,0.141956
2021-04-29 03:02:00,0.141932
2021-04-29 03:17:00,0.141944
2021-04-29 03:32:00,0.141877
2021-04-29 03:47:00,0.141793
2021-04-29 04:02:00,0.141608
2021-04-29 04:17:00,0.141585
2021-04-29 04:32:00,0.141669
2021-04-29 04:47:00,0.141872
2021-04-29 05:02:00,0.141743
2021-04-29 05:17:00,0.141769
2021-04-29 05:32:00,0.141736
2021-04-29 05:47:00,0.141204
2021-04-29 06:02:00,0.141359
2021-04-29 06:17:00,0.141251
2021-04-29 06:32:00,0.141441
2021-04-29 06:47:00,0.141371
2021-04-29 07:02:00,0.141169
2021-04-29 07:17:00,0.14134
2021-04-29 07:32:00,0.141246
2021-04-29 07:47:00,0.141322
2021-04-29 08:02:00,0.141388
2021-04-29 08:17:00,0.141263
2021-04-29 08:32:00,0.142216
2021-04-29 08:47:00,0.142149
2021-04-29 09:02:00,0.14217
2021-04-29 09:17:00,0.142063
2021-04-29 09:32:00,0.141916
2021-04-29 09:47:00,0.141952
2021-04-29 10:02:00,0.14176
2021-04-29 10:17:00,0.141795
2021-04-29 10:32:00,0.14168
2021-04-29 10:47:00,0.14177
2021-04-29 11:02:00,0.141635
2021-04-29 11:17:00,0.141339
2021-04-29 11:32:00,0.141535
2021-04-29 11:47:00,0.141599
2021-04-29 12:02:00,0.141181
2021-04-29 12:17:00,0.141279
2021-04-29 12:32:00,0.141256
2021-04-29 12:47:00,0.14117
2021-04-29 13:02:00,0.140975
2021-04-29 13:17:00,0.140982
2021-04-29 13:32:00,0.140919
2021-04-29 13:47:00,0.140893
2021-04-29 14:02:00,0.140857
2021-04-29 14:17:00,0.140634
2021-04-29 14:32:00,0.140325
2021-04-29 14:47:00,0.140734
2021-04-29 15:02:00,0.140628
2021-04-29 15:17:00,0.140693
2021-04-29 15:32:00,0.140883
2021-04-29 15:47:00,0.140897
2021-04-29 16:02:00,0.140753
2021-04-29 16:17:00,0.140779
2021-04-29 16:32:00,0.140817
2021-04-29 16:47:00,0.140982
2021-04-29 17:02:00,0.140915
2021-04-29 17:17:00,0.140901
2021-04-29 17:32:00,0.141122
2021-04-29 17:47:00,0.141157
2021-04-29 18:02:00,0.141098
2021-04-29 18:17:00,0.141193
2021-04-29 18:32:00,0.14106
2021-04-29 18:47:00,0.141177
2021-04-29 19:02:00,0.141065
2021-04-29 19:17:00,0.141122
2021-04-29 19:32:00,0.141223
2021-04-29 19:47:00,0.140862
2021-04-29 20:02:00,0.141204
2021-04-29 20:17:00,0.141084
2021-04-29 20:32:00,0.141259
2021-04-29 20:47:00,0.141391
2021-04-29 21:02:00,0.141503
2021-04-29 21:17:00,0.141376
2021-04-29 21:32:00,0.141405
2021-04-29 21:47:00,0.141518
2021-04-29 22:02:00,0.135417
2021-04-29 22:17:00,0.137561
2021-04-29 22:32:00,0.138862
2021-04-29 22:47:00,0.139714
2021-04-29 23:02:00,0.140192
2021-04-29 23:17:00,0.140487
2021-04-29 23:32:00,0.140644
2021-04-29 23:47:00,0.141062
2021-04-30 00:02:00,0.141113
2021-04-30 00:17:00,0.141288
2021-04-30 00:32:00,0.141464
2021-04-30 00:47:00,0.141578
2021-04-30 01:02:00,0.141654
2021-04-30 01:17:00,0.141573
2021-04-30 01:32:00,0.141627
2021-04-30 01:47:00,0.141776
2021-04-30 02:02:00,0.141648
2021-04-30 02:17:00,0.141862
2021-04-30 02:32:00,0.142053
2021-04-30 02:47:00,0.141904
2021-04-30 03:02:00,0.14187
2021-04-30 03:17:00,0.142117
2021-04-30 03:32:00,0.141771
2021-04-30 03:47:00,0.141763
2021-04-30 04:02:00,0.141662
2021-04-30 04:17:00,0.142156
2021-04-30 04:32:00,0.142045
2021-04-30 04:47:00,0.141901
2021-04-30 05:02:00,0.142057
2021-04-30 05:17:00,0.14171
2021-04-30 05:32:00,0.14144
2021-04-30 05:47:00,0.141627
2021-04-30 06:02:00,0.141758
2021-04-30 06:17:00,0.141491
2021-04-30 06:32:00,0.141828
2021-04-30 06:47:00,0.142103
2021-04-30 07:02:00,0.141997
2021-04-30 07:17:00,0.141689
2021-04-30 07:32:00,0.141968
2021-04-30 07:47:00,0.141571
2021-04-30 08:02:00,0.140539
2021-04-30 08:17:00,0.141794
2021-04-30 08:32:00,0.141688
2021-04-30 08:47:00,0.1414
2021-04-30 09:02:00,0.141139
2021-04-30 09:17:00,0.141004
2021-04-30 09:32:00,0.140453
2021-04-30 09:47:00,0.140263
2021-04-30 10:02:00,0.140006
2021-04-30 10:17:00,0.139751
2021-04-30 10:32:00,0.139458
2021-04-30 10:47:00,0.139612
2021-04-30 11:02:00,0.138986
2021-04-30 11:17:00,0.13919
2021-04-30 11:32:00,0.138916
2021-04-30 11:47:00,0.138977
2021-04-30 12:02:00,0.138798
2021-04-30 12:17:00,0.138777
2021-04-30 12:32:00,0.138395
2021-04-30 12:47:00,0.138464
2021-04-30 13:02:00,0.138376
2021-04-30 13:17:00,0.138247
2021-04-30 13:32:00,0.138342
2021-04-30 13:47:00,0.138296
2021-04-30 14:02:00,0.138725
2021-04-30 14:17:00,0.138753
2021-04-30 14:32:00,0.138889
2021-04-30 14:47:00,0.138749
2021-04-30 15:02:00,0.138966
2021-04-30 15:17:00,0.139085
2021-04-30 15:32:00,0.139311
2021-04-30 15:47:00,0.139421
2021-04-30 16:02:00,0.139463
2021-04-30 16:17:00,0.139698
2021-04-30 16:32:00,0.139726
2021-04-30 16:47:00,0.139851
2021-04-30 17:02:00,0.140124
2021-04-30 17:17:00,0.140465
2021-04-30 17:32:00,0.140566
2021-04-30 17:47:00,0.140694
2021-04-30 18:02:00,0.140764
2021-04-30 18:17:00,0.140947
2021-04-30 18:32:00,0.141003
2021-04-30 18:47:00,0.141232
2021-04-30 19:02:00,0.141348
2021-04-30 19:17:00,0.141553
2021-04-30 19:32:00,0.141746
2021-04-30 19:47:00,0.14193
2021-04-30 20:02:00,0.142082
2021-04-30 20:17:00,0.142304
2021-04-30 20:32:00,0.142434
2021-04-30 20:47:00,0.142521
2021-04-30 21:02:00,0.142804
2021-04-30 21:17:00,0.142918
2021-04-30 21:32:00,0.143023
2021-04-30 21:47:00,0.143176
2021-04-30 22:02:00,0.143183
2021-04-30 22:17:00,0.143308
2021-04-30 22:32:00,0.143378
2021-04-30 22:47:00,0.143513
2021-04-30 23:02:00,0.14366
2021-04-30 23:17:00,0.143699
2021-04-30 23:32:00,0.143724
2021-04-30 23:47:00,0.143982
2021-05-01 00:02:00,0.143911
2021-05-01 00:17:00,0.143886
2021-05-01 00:32:00,0.143893
2021-05-01 00:47:00,0.143994
2021-05-01 01:02:00,0.144022
2021-05-01 01:17:00,0.143993
2021-05-01 01:32:00,0.144076
2021-05-01 01:47:00,0.144117
2021-05-01 02:02:00,0.144199
2021-05-01 02:17:00,0.144137
2021-05-01 02:32:00,0.143716
2021-05-01 02:47:00,0.143854
2021-05-01 03:02:00,0.144411
2021-05-01 03:17:00,0.14368
2021-05-01 03:32:00,0.144276
2021-05-01 03:47:00,0.144188
2021-05-01 04:02:00,0.144479
2021-05-01 04:17:00,0.144118
2021-05-01 04:32:00,0.144071
2021-05-01 04:47:00,0.144132
2021-05-01 05:02:00,0.143981
2021-05-01 05:17:00,0.143917
2021-05-01 05:32:00,0.143842
2021-05-01 05:47:00,0.143924
2021-05-01 06:02:00,0.143564
2021-05-01 06:17:00,0.143451
2021-05-01 06:32:00,0.14314
2021-05-01 06:47:00,0.143112
2021-05-01 07:02:00,0.143417
2021-05-01 07:17:00,0.143417
2021-05-01 07:32:00,0.142486
2021-05-01 07:47:00,0.143196
2021-05-01 08:02:00,0.146331
2021-05-01 08:17:00,0.145979
2021-05-01 08:32:00,0.145627
2021-05-01 08:47:00,0.145119
2021-05-01 09:02:00,0.144743
2021-05-01 09:17:00,0.14446
2021-05-01 09:32:00,0.144202
2021-05-01 09:47:00,0.144027
2021-05-01 10:02:00,0.143891
2021-05-01 10:17:00,0.143695
2021-05-01 10:32:00,0.143373
2021-05-01 10:47:00,0.143076
2021-05-01 11:02:00,0.142794
2021-05-01 11:17:00,0.142609
2021-05-01 11:32:00,0.142454
2021-05-01 11:47:00,0.142425
2021-05-01 12:02:00,0.142361
2021-05-01 12:17:00,0.142073
2021-05-01 12:32:00,0.142094
2021-05-01 12:47:00,0.141931
2021-05-01 13:02:00,0.14176
2021-05-01 13:17:00,0.141685
2021-05-01 13:32:00,0.141561
2021-05-01 13:47:00,0.141297
2021-05-01 14:02:00,0.14144
2021-05-01 14:17:00,0.141321
2021-05-01 14:32:00,0.141341
2021-05-01 14:47:00,0.141521
2021-05-01 15:02:00,0.141613
2021-05-01 15:17:00,0.141789
2021-05-01 15:32:00,0.141624
2021-05-01 15:47:00,0.141777
2021-05-01 16:02:00,0.141816
2021-05-01 16:17:00,0.14193
2021-05-01 16:32:00,0.142012
2021-05-01 16:47:00,0.141998
2021-05-01 17:02:00,0.142118
2021-05-01 17:17:00,0.142049
2021-05-01 17:32:00,0.142153
2021-05-01 17:47:00,0.142222
2021-05-01 18:02:00,0.142393
2021-05-01 18:17:00,0.142145
2021-05-01 18:32:00,0.142195
2021-05-01 18:47:00,0.142291
2021-05-01 19:02:00,0.142426
2021-05-01 19:17:00,0.142427
2021-05-01 19:32:00,0.142636
2021-05-01 19:47:00,0.142688
2021-05-01 20:02:00,0.142847
2021-05-01 20:17:00,0.142781
2021-05-01 20:32:00,0.142961
2021-05-01 20:47:00,0.142893
2021-05-01 21:02:00,0.143036
2021-05-01 21:17:00,0.143288
2021-05-01 21:32:00,0.143348
2021-05-01 21:47:00,0.143288
2021-05-01 22:02:00,0.143053
2021-05-01 22:17:00,0.143198
2021-05-01 22:32:00,0.143149
2021-05-01 22:47:00,0.143392
2021-05-01 23:02:00,0.143203
2021-05-01 23:17:00,0.143343
2021-05-01 23:32:00,0.143191
2021-05-01 23:47:00,0.14321
2021-05-02 00:02:00,0.143194
2021-05-02 00:17:00,0.143285
2021-05-02 00:32:00,0.143191
2021-05-02 00:47:00,0.143319
2021-05-02 01:02:00,0.143374
2021-05-02 01:17:00,0.143335
2021-05-02 01:32:00,0.143265
2021-05-02 01:47:00,0.143072
2021-05-02 02:02:00,0.143342
2021-05-02 02:17:00,0.143313
2021-05-02 02:32:00,0.143434
2021-05-02 02:47:00,0.142619
2021-05-02 03:02:00,0.143147
2021-05-02 03:17:00,0.143066
2021-05-02 03:32:00,0.142932
2021-05-02 03:47:00,0.143073
2021-05-02 04:02:00,0.14315
2021-05-02 04:17:00,0.143013
2021-05-02 04:32:00,0.143082
2021-05-02 04:47:00,0.142909
2021-05-02 05:02:00,0.142942
2021-05-02 05:17:00,0.143071
2021-05-02 05:32:00,0.143126
2021-05-02 05:47:00,0.143025
2021-05-02 06:02:00,0.143009
2021-05-02 06:17:00,0.14296
2021-05-02 06:32:00,0.142858
2021-05-02 06:47:00,0.142533
2021-05-02 07:02:00,0.142291
2021-05-02 07:17:00,0.142168
2021-05-02 07:32:00,0.141924
2021-05-02 07:47:00,0.141592
2021-05-02 08:02:00,0.141606
2021-05-02 08:17:00,0.141352
2021-05-02 08:32:00,0.141082
2021-05-02 08:47:00,0.140683
2021-05-02 09:02:00,0.140617
2021-05-02 09:17:00,0.140143
2021-05-02 09:32:00,0.139925
2021-05-02 09:47:00,0.13958
2021-05-02 10:02:00,0.139384
2021-05-02 10:17:00,0.138761
2021-05-02 10:32:00,0.138714
2021-05-02 10:47:00,0.138149
2021-05-02 11:02:00,0.137913
2021-05-02 11:17:00,0.137909
2021-05-02 11:32:00,0.137548
2021-05-02 11:47:00,0.13759
2021-05-02 12:02:00,0.137402
2021-05-02 12:17:00,0.137376
2021-05-02 12:32:00,0.137189
2021-05-02 12:47:00,0.137231
2021-05-02 13:02:00,0.136995
2021-05-02 13:17:00,0.13712
2021-05-02 13:32:00,0.137065
2021-05-02 13:47:00,0.137029
2021-05-02 14:02:00,0.137167
2021-05-02 14:17:00,0.137349
2021-05-02 14:32:00,0.137008
2021-05-02 14:47:00,0.137073
2021-05-02 15:02:00,0.137052
2021-05-02 15:17:00,0.137197
2021-05-02 15:32:00,0.13712
2021-05-02 15:47:00,0.137405
2021-05-02 16:02:00,0.137576
2021-05-02 16:17:00,0.137415
2021-05-02 16:32:00,0.13749
2021-05-02 16:47:00,0.137668
2021-05-02 17:02:00,0.137855
2021-05-02 17:17:00,0.137845
2021-05-02 17:32:00,0.138104
2021-05-02 17:47:00,0.138283
2021-05-02 18:02:00,0.138305
2021-05-02 18:17:00,0.138541
2021-05-02 18:32:00,0.138878
2021-05-02 18:47:00,0.139206
2021-05-02 19:02:00,0.139256
2021-05-02 19:17:00,0.139388
2021-05-02 19:32:00,0.139883
2021-05-02 19:47:00,0.14003
2021-05-02 20:02:00,0.140202
2021-05-02 20:17:00,0.14036
2021-05-02 20:32:00,0.140601
2021-05-02 20:47:00,0.140906
2021-05-02 21:02:00,0.14114
2021-05-02 21:17:00,0.1414
2021-05-02 21:32:00,0.14157
2021-05-02 21:47:00,0.141903
2021-05-02 22:02:00,0.141863
2021-05-02 22:17:00,0.14174
2021-05-02 22:32:00,0.142214
2021-05-02 22:47:00,0.142174
2021-05-02 23:02:00,0.142303
2021-05-02 23:17:00,0.142313
2021-05-02 23:32:00,0.142465
2021-05-02 23:47:00,0.142531
2021-05-03 00:02:00,0.142601
2021-05-03 00:17:00,0.142701
2021-05-03 00:32:00,0.142542
2021-05-03 00:47:00,0.142713
2021-05-03 01:02:00,0.142871
2021-05-03 01:17:00,0.142759
2021-05-03 01:32:00,0.142714
2021-05-03 01:47:00,0.14287
2021-05-03 02:02:00,0.142673
2021-05-03 02:17:00,0.142607
2021-05-03 02:32:00,0.142854
2021-05-03 02:47:00,0.142785
2021-05-03 03:02:00,0.142789
2021-05-03 03:17:00,0.142982
2021-05-03 03:32:00,0.143224
2021-05-03 03:47:00,0.142834
2021-05-03 04:02:00,0.142843
2021-05-03 04:17:00,0.142954
2021-05-03 04:32:00,0.142449
2021-05-03 04:47:00,0.142954
2021-05-03 05:02:00,0.142692
2021-05-03 05:17:00,0.142528
2021-05-03 05:32:00,0.142956
2021-05-03 05:47:00,0.142887
2021-05-03 06:02:00,0.142737
2021-05-03 06:17:00,0.14251
2021-05-03 06:32:00,0.142374
2021-05-03 06:47:00,0.142304
2021-05-03 07:02:00,0.14199
2021-05-03 07:17:00,0.1419
2021-05-03 07:32:00,0.142061
2021-05-03 07:47:00,0.13857
2021-05-03 08:02:00,0.141867
2021-05-03 08:17:00,0.141867
2021-05-03 08:32:00,0.14144
2021-05-03 08:47:00,0.14166
2021-05-03 09:02:00,0.14144
2021-05-03 09:17:00,0.141179
2021-05-03 09:32:00,0.140916
2021-05-03 09:47:00,0.140362
2021-05-03 10:02:00,0.140213
2021-05-03 10:17:00,0.139716
2021-05-03 10:32:00,0.139381
2021-05-03 10:47:00,0.138903
2021-05-03 11:02:00,0.138531
2021-05-03 11:17:00,0.138522
2021-05-03 11:32:00,0.13811
2021-05-03 11:47:00,0.13782
2021-05-03 12:02:00,0.137495
2021-05-03 12:17:00,0.13733
2021-05-03 12:32:00,0.137209
2021-05-03 12:47:00,0.136678
2021-05-03 13:02:00,0.136492
2021-05-03 13:17:00,0.136587
2021-05-03 13:32:00,0.136302
2021-05-03 13:47:00,0.136477
2021-05-03 14:02:00,0.136203
2021-05-03 14:17:00,0.136394
2021-05-03 14:32:00,0.136443
2021-05-03 14:47:00,0.136187
2021-05-03 15:02:00,0.136391
2021-05-03 15:17:00,0.136358
2021-05-03 15:32:00,0.13662
2021-05-03 15:47:00,0.136522
2021-05-03 16:02:00,0.136596
2021-05-03 16:17:00,0.136773
2021-05-03 16:32:00,0.136897
2021-05-03 16:47:00,0.137021
2021-05-03 17:02:00,0.137109
2021-05-03 17:17:00,0.137324
2021-05-03 17:32:00,0.137451
2021-05-03 17:47:00,0.137825
2021-05-03 18:02:00,0.137741
2021-05-03 18:17:00,0.137911
2021-05-03 18:32:00,0.138302
2021-05-03 18:47:00,0.138403
2021-05-03 19:02:00,0.138663
2021-05-03 19:17:00,0.138879
2021-05-03 19:32:00,0.139307
2021-05-03 19:47:00,0.139557
2021-05-03 20:02:00,0.139286
2021-05-03 20:17:00,0.13987
2021-05-03 20:32:00,0.140138
2021-05-03 20:47:00,0.140334
2021-05-03 21:02:00,0.140493
2021-05-03 21:17:00,0.140562
2021-05-03 21:32:00,0.140963
2021-05-03 21:47:00,0.140783
2021-05-03 22:02:00,0.140926
2021-05-03 22:17:00,0.141036
2021-05-03 22:32:00,0.141178
2021-05-03 22:47:00,0.141239
2021-05-03 23:02:00,0.141418
2021-05-03 23:17:00,0.141344
2021-05-03 23:32:00,0.141341
2021-05-03 23:47:00,0.14167
2021-05-04 00:02:00,0.141612
2021-05-04 00:17:00,0.141536
2021-05-04 00:32:00,0.141484
2021-05-04 00:47:00,0.14192
2021-05-04 01:02:00,0.141898
2021-05-04 01:17:00,0.14181
2021-05-04 01:32:00,0.142006
2021-05-04 01:47:00,0.142044
2021-05-04 02:02:00,0.141957
2021-05-04 02:17:00,0.141883
2021-05-04 02:32:00,0.14207
2021-05-04 02:47:00,0.142055
2021-05-04 03:02:00,0.142022
2021-05-04 03:17:00,0.142166
2021-05-04 03:32:00,0.14218
2021-05-04 03:47:00,0.142407
2021-05-04 04:02:00,0.142478
2021-05-04 04:17:00,0.142306
2021-05-04 04:32:00,0.142343
2021-05-04 04:47:00,0.142202
2021-05-04 05:02:00,0.142291
2021-05-04 05:17:00,0.142419
2021-05-04 05:32:00,0.142416
2021-05-04 05:47:00,0.14186
2021-05-04 06:02:00,0.142132
2021-05-04 06:17:00,0.142006
2021-05-04 06:32:00,0.141915
2021-05-04 06:47:00,0.141678
2021-05-04 07:02:00,0.141816
2021-05-04 07:17:00,0.141317
2021-05-04 07:32:00,0.141548
2021-05-04 07:47:00,0.141231
2021-05-04 08:02:00,0.140854
2021-05-04 08:17:00,0.141192
2021-05-04 08:32:00,0.141027
2021-05-04 08:47:00,0.140849
2021-05-04 09:02:00,0.140606
2021-05-04 09:17:00,0.140289
2021-05-04 09:32:00,0.140306
2021-05-04 09:47:00,0.140067
2021-05-04 10:02:00,0.139886
2021-05-04 10:17:00,0.139951
2021-05-04 10:32:00,0.139519
2021-05-04 10:47:00,0.139418
2021-05-04 11:02:00,0.13968
2021-05-04 11:17:00,0.139495
2021-05-04 11:32:00,0.139244
2021-05-04 11:47:00,0.138985
2021-05-04 12:02:00,0.139053
2021-05-04 12:17:00,0.139031
