"TIME","Amm.kg/m^3"
2020-06-21 08:41:00,0.000618237
2020-06-21 08:56:00,0.000590674
2020-06-21 09:11:00,0.000641829
2020-06-21 09:26:00,0.00060876
2020-06-21 09:41:00,0.000671585
2020-06-21 09:56:00,0.000656684
2020-06-21 10:11:00,0.000697445
2020-06-21 10:26:00,0.000689239
2020-06-21 10:41:00,0.000754645
2020-06-21 10:56:00,0.000746713
2020-06-21 11:11:00,0.000829973
2020-06-21 11:26:00,0.000897486
2020-06-21 11:41:00,0.000897371
2020-06-21 11:56:00,0.00092757
2020-06-21 12:11:00,0.0009613
2020-06-21 12:26:00,0.000969003
2020-06-21 12:41:00,0.0010681
2020-06-21 12:56:00,0.00105834
2020-06-21 13:11:00,0.00113706
2020-06-21 13:26:00,0.00112933
2020-06-21 13:41:00,0.001152
2020-06-21 13:56:00,0.00119088
2020-06-21 14:11:00,0.00117162
2020-06-21 14:26:00,0.00124105
2020-06-21 14:41:00,0.0011932
2020-06-21 14:56:00,0.00116514
2020-06-21 15:11:00,0.00125582
2020-06-21 15:26:00,0.00124875
2020-06-21 15:41:00,0.00123751
2020-06-21 15:56:00,0.00122984
2020-06-21 16:11:00,0.00126204
2020-06-21 16:26:00,0.00120719
2020-06-21 16:41:00,0.00123739
2020-06-21 16:56:00,0.00124984
2020-06-21 17:11:00,0.00120289
2020-06-21 17:26:00,0.00116742
2020-06-21 17:41:00,0.00118705
2020-06-21 17:56:00,0.00117909
2020-06-21 18:11:00,0.00116683
2020-06-21 18:26:00,0.00115816
2020-06-21 18:41:00,0.00112457
2020-06-21 18:56:00,0.00114643
2020-06-21 19:11:00,0.00110869
2020-06-21 19:26:00,0.00108078
2020-06-21 19:41:00,0.00103803
2020-06-21 19:56:00,0.001124
2020-06-21 20:11:00,0.00107964
2020-06-21 20:26:00,0.00105538
2020-06-21 20:41:00,0.000994504
2020-06-21 20:56:00,0.00100722
2020-06-21 21:11:00,0.000979301
2020-06-21 21:26:00,0.000956468
2020-06-21 21:41:00,0.000909931
2020-06-21 21:56:00,0.000916124
2020-06-21 22:11:00,0.00090394
2020-06-21 22:26:00,0.000899176
2020-06-21 22:41:00,0.000890525
2020-06-21 22:56:00,0.0008603
2020-06-21 23:11:00,0.000839634
2020-06-21 23:26:00,0.000831171
2020-06-21 23:41:00,0.000770925
2020-06-21 23:56:00,0.000784706
2020-06-22 00:11:00,0.000725631
2020-06-22 00:26:00,0.000687342
2020-06-22 00:41:00,0.0006624
2020-06-22 00:56:00,0.000649437
2020-06-22 01:11:00,0.000599138
2020-06-22 01:26:00,0.000574227
2020-06-22 01:41:00,0.000550777
2020-06-22 01:56:00,0.000550673
2020-06-22 02:11:00,0.000547161
2020-06-22 02:26:00,0.000440486
2020-06-22 02:41:00,0.000462347
2020-06-22 02:56:00,0.000418741
2020-06-22 03:11:00,0.000443732
2020-06-22 03:26:00,0.00043344
2020-06-22 03:41:00,0.000371398
2020-06-22 03:56:00,0.000384408
2020-06-22 04:11:00,0.000354771
2020-06-22 04:26:00,0.000313433
2020-06-22 04:41:00,0.000329247
2020-06-22 04:56:00,0.000290854
2020-06-22 05:11:00,0.000271069
2020-06-22 05:26:00,0.000276829
2020-06-22 05:41:00,0.000283991
2020-06-22 05:56:00,0.000254181
2020-06-22 06:11:00,0.000227497
2020-06-22 06:26:00,0.000222025
2020-06-22 06:41:00,0.000155245
2020-06-22 06:56:00,0.000156902
2020-06-22 07:11:00,0.000139663
2020-06-22 07:26:00,0.000114962
2020-06-22 07:41:00,9.68493e-05
2020-06-22 07:56:00,6.63041e-05
2020-06-22 08:11:00,9.28054e-05
2020-06-22 08:26:00,0.000186594
2020-06-22 08:41:00,0.000100254
2020-06-22 08:56:00,0.000114074
2020-06-22 09:11:00,9.19446e-05
2020-06-22 09:26:00,9.16632e-05
2020-06-22 09:41:00,0.000137294
2020-06-22 09:56:00,0.000132502
2020-06-22 10:11:00,0.000145217
2020-06-22 10:26:00,0.000175121
2020-06-22 10:41:00,0.000226253
2020-06-22 10:56:00,0.00024316
2020-06-22 11:11:00,0.000271733
2020-06-22 11:26:00,0.000343487
2020-06-22 11:41:00,0.000378643
2020-06-22 11:56:00,0.00040033
2020-06-22 12:11:00,0.000450611
2020-06-22 12:26:00,0.000557756
2020-06-22 12:41:00,0.000502877
2020-06-22 12:56:00,0.00054281
2020-06-22 13:11:00,0.000558476
2020-06-22 13:26:00,0.000608104
2020-06-22 13:41:00,0.000631189
2020-06-22 13:56:00,0.000622257
2020-06-22 14:11:00,0.000630812
2020-06-22 14:26:00,0.000655927
2020-06-22 14:41:00,0.000650304
2020-06-22 14:56:00,0.000688957
2020-06-22 15:11:00,0.000722174
2020-06-22 15:26:00,0.000714328
2020-06-22 15:41:00,0.000698707
2020-06-22 15:56:00,0.000719838
2020-06-22 16:11:00,0.000762772
2020-06-22 16:26:00,0.000767051
2020-06-22 16:41:00,0.00077615
2020-06-22 16:56:00,0.000790455
2020-06-22 17:11:00,0.000793451
2020-06-22 17:26:00,0.000834979
2020-06-22 17:41:00,0.0008386
2020-06-22 17:56:00,0.000861117
2020-06-22 18:11:00,0.000873015
2020-06-22 18:26:00,0.000894087
2020-06-22 18:41:00,0.00087768
2020-06-22 18:56:00,0.000922587
2020-06-22 19:11:00,0.000935657
2020-06-22 19:26:00,0.000951618
2020-06-22 19:41:00,0.00100561
2020-06-22 19:56:00,0.00102291
2020-06-22 20:11:00,0.00104575
2020-06-22 20:26:00,0.0010497
2020-06-22 20:41:00,0.00103809
2020-06-22 20:56:00,0.00106245
2020-06-22 21:11:00,0.00109421
2020-06-22 21:26:00,0.00112815
2020-06-22 21:41:00,0.0011127
2020-06-22 21:56:00,0.0010979
2020-06-22 22:11:00,0.00106804
2020-06-22 22:26:00,0.00105104
2020-06-22 22:41:00,0.00109863
2020-06-22 22:56:00,0.0010655
2020-06-22 23:11:00,0.00103261
2020-06-22 23:26:00,0.00108274
2020-06-22 23:41:00,0.00106002
2020-06-22 23:56:00,0.001078
2020-06-23 00:11:00,0.00106438
2020-06-23 00:26:00,0.00105443
2020-06-23 00:41:00,0.00102576
2020-06-23 00:56:00,0.00100021
2020-06-23 01:11:00,0.00102596
2020-06-23 01:26:00,0.000977338
2020-06-23 01:41:00,0.000983619
2020-06-23 01:56:00,0.000964356
2020-06-23 02:11:00,0.000930589
2020-06-23 02:26:00,0.000916293
2020-06-23 02:41:00,0.000942347
2020-06-23 02:56:00,0.000926115
2020-06-23 03:11:00,0.00092466
2020-06-23 03:26:00,0.000894392
2020-06-23 03:41:00,0.000858833
2020-06-23 03:56:00,0.000823642
2020-06-23 04:11:00,0.000841207
2020-06-23 04:26:00,0.000821364
2020-06-23 04:41:00,0.000809176
2020-06-23 04:56:00,0.000767329
2020-06-23 05:11:00,0.000789513
2020-06-23 05:26:00,0.000779693
2020-06-23 05:41:00,0.000757996
2020-06-23 05:56:00,0.000731501
2020-06-23 06:11:00,0.000707646
2020-06-23 06:26:00,0.000653281
2020-06-23 06:41:00,0.000644659
2020-06-23 06:56:00,0.000632764
2020-06-23 07:11:00,0.000599359
2020-06-23 07:26:00,0.000583862
2020-06-23 07:41:00,0.000547431
2020-06-23 07:56:00,0.000561295
2020-06-23 08:11:00,0.000557286
2020-06-23 08:26:00,0.000573491
2020-06-23 08:41:00,0.000520234
2020-06-23 08:56:00,0.000500002
2020-06-23 09:11:00,0.000503088
2020-06-23 09:26:00,0.000451304
2020-06-23 09:41:00,0.00047599
2020-06-23 09:56:00,0.000504664
2020-06-23 10:11:00,0.000505127
2020-06-23 10:26:00,0.000561624
2020-06-23 10:41:00,0.000590522
2020-06-23 10:56:00,0.000600064
2020-06-23 11:11:00,0.000642144
2020-06-23 11:26:00,0.000720657
2020-06-23 11:41:00,0.000732631
2020-06-23 11:56:00,0.000761541
2020-06-23 12:11:00,0.000816562
2020-06-23 12:26:00,0.000866591
2020-06-23 12:41:00,0.000858041
2020-06-23 12:56:00,0.000873383
2020-06-23 13:11:00,0.00092364
2020-06-23 13:26:00,0.000935934
2020-06-23 13:41:00,0.000933292
2020-06-23 13:56:00,0.000996416
2020-06-23 14:11:00,0.00106688
2020-06-23 14:26:00,0.00104157
2020-06-23 14:41:00,0.00105514
2020-06-23 14:56:00,0.00102552
2020-06-23 15:11:00,0.00105201
2020-06-23 15:26:00,0.00105683
2020-06-23 15:41:00,0.0010032
2020-06-23 15:56:00,0.00105729
2020-06-23 16:11:00,0.00111923
2020-06-23 16:26:00,0.00112198
2020-06-23 16:41:00,0.00108678
2020-06-23 16:56:00,0.00108696
2020-06-23 17:11:00,0.00115474
2020-06-23 17:26:00,0.00108462
2020-06-23 17:41:00,0.00109534
2020-06-23 17:56:00,0.00115356
2020-06-23 18:11:00,0.00113087
2020-06-23 18:26:00,0.00113988
2020-06-23 18:41:00,0.00123125
2020-06-23 18:56:00,0.00126341
2020-06-23 19:11:00,0.00129921
2020-06-23 19:26:00,0.00128101
2020-06-23 19:41:00,0.00130066
2020-06-23 19:56:00,0.00137444
2020-06-23 20:11:00,0.00133412
2020-06-23 20:26:00,0.00140073
2020-06-23 20:41:00,0.00152853
2020-06-23 20:56:00,0.0014782
2020-06-23 21:11:00,0.0014159
2020-06-23 21:26:00,0.00144902
2020-06-23 21:41:00,0.00144387
2020-06-23 21:56:00,0.00143235
2020-06-23 22:11:00,0.00144194
2020-06-23 22:26:00,0.00145626
2020-06-23 22:41:00,0.00145661
2020-06-23 22:56:00,0.00140158
2020-06-23 23:11:00,0.00141062
2020-06-23 23:26:00,0.00137244
2020-06-23 23:41:00,0.00139996
2020-06-23 23:56:00,0.00138705
2020-06-24 00:11:00,0.00141632
2020-06-24 00:26:00,0.00136259
2020-06-24 00:41:00,0.00134637
2020-06-24 00:56:00,0.00134169
2020-06-24 01:11:00,0.00136377
2020-06-24 01:26:00,0.00136675
2020-06-24 01:41:00,0.00142186
2020-06-24 01:56:00,0.0013503
2020-06-24 02:11:00,0.00134541
2020-06-24 02:26:00,0.00129715
2020-06-24 02:41:00,0.00127513
2020-06-24 02:56:00,0.00123066
2020-06-24 03:11:00,0.00124119
2020-06-24 03:26:00,0.00121301
2020-06-24 03:41:00,0.0012114
2020-06-24 03:56:00,0.00115764
2020-06-24 04:11:00,0.00115146
2020-06-24 04:26:00,0.00114832
2020-06-24 04:41:00,0.00112383
2020-06-24 04:56:00,0.0011089
2020-06-24 05:11:00,0.0011026
2020-06-24 05:26:00,0.00104535
2020-06-24 05:41:00,0.00104631
2020-06-24 05:56:00,0.00105394
2020-06-24 06:11:00,0.00101361
2020-06-24 06:26:00,0.0009454
2020-06-24 06:41:00,0.000948007
2020-06-24 06:56:00,0.000901713
2020-06-24 07:11:00,0.000897614
2020-06-24 07:26:00,0.000890182
2020-06-24 07:41:00,0.000887225
2020-06-24 07:56:00,0.000869671
2020-06-24 08:11:00,0.000767316
2020-06-24 08:26:00,0.000836162
2020-06-24 08:41:00,0.00082731
2020-06-24 08:56:00,0.000744375
2020-06-24 09:11:00,0.000469988
2020-06-24 09:26:00,0.000847948
2020-06-24 09:41:00,4.51169e-05
2020-06-24 09:56:00,4.67506e-05
2020-06-24 10:11:00,0.000501153
2020-06-24 10:26:00,0.00213366
2020-06-24 10:41:00,0.0020452
2020-06-24 10:56:00,0.00248419
2020-06-24 11:11:00,0.0022952
2020-06-24 11:12:00,0.00229267
2020-06-24 11:13:00,0.00228841
2020-06-24 11:28:00,0.00232648
2020-06-24 11:43:00,0.0023143
2020-06-24 11:58:00,0.00232347
2020-06-24 12:13:00,0.00231881
2020-06-24 12:28:00,0.00233
2020-06-24 12:43:00,0.00237101
2020-06-24 12:58:00,0.00244461
2020-06-24 13:13:00,0.00241597
2020-06-24 13:28:00,0.00240561
2020-06-24 13:43:00,0.00243887
2020-06-24 13:58:00,0.00248567
2020-06-24 14:13:00,0.00250224
2020-06-24 14:28:00,0.00251815
2020-06-24 14:43:00,0.00247938
2020-06-24 14:58:00,0.00250982
2020-06-24 15:13:00,0.00252191
2020-06-24 15:28:00,0.00251991
2020-06-24 15:43:00,0.00250149
2020-06-24 15:58:00,0.00250719
2020-06-24 16:13:00,0.00251397
2020-06-24 16:28:00,0.00255777
2020-06-24 16:43:00,0.00253834
2020-06-24 16:58:00,0.0025684
2020-06-24 17:13:00,0.00257735
2020-06-24 17:28:00,0.0025258
2020-06-24 17:43:00,0.00262313
2020-06-24 17:58:00,0.00261512
2020-06-24 18:13:00,0.00267457
2020-06-24 18:28:00,0.002654
2020-06-24 18:43:00,0.00268476
2020-06-24 18:58:00,0.00268443
2020-06-24 19:13:00,0.00271533
2020-06-24 19:28:00,0.00278632
2020-06-24 19:43:00,0.00276769
2020-06-24 19:58:00,0.00281222
2020-06-24 20:13:00,0.00278551
2020-06-24 20:28:00,0.00279564
2020-06-24 20:43:00,0.00280866
2020-06-24 20:58:00,0.00283509
2020-06-24 21:13:00,0.00287538
2020-06-24 21:28:00,0.00285765
2020-06-24 21:43:00,0.00280836
2020-06-24 21:58:00,0.00284438
2020-06-24 22:13:00,0.00284456
2020-06-24 22:28:00,0.00280738
2020-06-24 22:43:00,0.00283075
2020-06-24 22:58:00,0.00281917
2020-06-24 23:13:00,0.00285121
2020-06-24 23:28:00,0.00280598
2020-06-24 23:43:00,0.00279003
2020-06-24 23:58:00,0.00279059
2020-06-25 00:13:00,0.00277226
2020-06-25 00:28:00,0.00280229
2020-06-25 00:43:00,0.00276628
2020-06-25 00:58:00,0.00274546
2020-06-25 01:13:00,0.0027617
2020-06-25 01:28:00,0.00271008
2020-06-25 01:43:00,0.00268334
2020-06-25 01:58:00,0.00268295
2020-06-25 02:13:00,0.00266249
2020-06-25 02:28:00,0.00264596
2020-06-25 02:43:00,0.00260008
2020-06-25 02:58:00,0.00258443
2020-06-25 03:13:00,0.00258888
2020-06-25 03:28:00,0.00258085
2020-06-25 03:43:00,0.00258851
2020-06-25 03:58:00,0.00256763
2020-06-25 04:13:00,0.00252663
2020-06-25 04:28:00,0.00252063
2020-06-25 04:43:00,0.00253324
2020-06-25 04:58:00,0.00249907
2020-06-25 05:13:00,0.00248049
2020-06-25 05:28:00,0.00246451
2020-06-25 05:43:00,0.00244075
2020-06-25 05:58:00,0.0024018
2020-06-25 06:13:00,0.0023988
2020-06-25 06:28:00,0.00239017
2020-06-25 06:43:00,0.00231506
2020-06-25 06:58:00,0.00231291
2020-06-25 07:13:00,0.00225167
2020-06-25 07:28:00,0.00230629
2020-06-25 07:43:00,0.00227207
2020-06-25 07:58:00,0.0022458
2020-06-25 08:13:00,0.00220745
2020-06-25 08:28:00,0.00218065
2020-06-25 08:43:00,0.00213534
2020-06-25 08:58:00,0.00207011
2020-06-25 09:13:00,0.00204591
2020-06-25 09:28:00,0.00200871
2020-06-25 09:43:00,0.00199144
2020-06-25 09:58:00,0.00197854
2020-06-25 10:13:00,0.00190117
2020-06-25 10:28:00,0.0018858
2020-06-25 10:43:00,0.00187605
2020-06-25 10:58:00,0.00188386
2020-06-25 11:13:00,0.00187182
2020-06-25 11:28:00,0.00184444
2020-06-25 11:43:00,0.00183583
2020-06-25 11:58:00,0.00173595
2020-06-25 12:13:00,0.00179079
2020-06-25 12:28:00,0.00176244
2020-06-25 12:43:00,0.00175232
2020-06-25 12:58:00,0.00169739
2020-06-25 13:13:00,0.00169979
2020-06-25 13:28:00,0.0016839
2020-06-25 13:43:00,0.00166565
2020-06-25 13:58:00,0.00160159
2020-06-25 14:13:00,0.00159296
2020-06-25 14:28:00,0.00155588
2020-06-25 14:43:00,0.00153794
2020-06-25 14:58:00,0.00151288
2020-06-25 15:13:00,0.00152566
2020-06-25 15:28:00,0.00149178
2020-06-25 15:43:00,0.0014919
2020-06-25 15:58:00,0.00145333
2020-06-25 16:13:00,0.00144748
2020-06-25 16:28:00,0.00144566
2020-06-25 16:43:00,0.00140654
2020-06-25 16:58:00,0.00144432
2020-06-25 17:13:00,0.00147696
2020-06-25 17:28:00,0.00144929
2020-06-25 17:43:00,0.00142971
2020-06-25 17:58:00,0.00145321
2020-06-25 18:13:00,0.00148329
2020-06-25 18:28:00,0.00146475
2020-06-25 18:43:00,0.00148383
2020-06-25 18:58:00,0.0015159
2020-06-25 19:13:00,0.00150547
2020-06-25 19:28:00,0.0014945
2020-06-25 19:43:00,0.00157653
2020-06-25 19:58:00,0.00158561
2020-06-25 20:13:00,0.00162091
2020-06-25 20:28:00,0.00163417
2020-06-25 20:43:00,0.00166148
2020-06-25 20:58:00,0.00170029
2020-06-25 21:13:00,0.00165812
2020-06-25 21:28:00,0.00167957
2020-06-25 21:43:00,0.00168831
2020-06-25 21:58:00,0.00169297
2020-06-25 22:13:00,0.00168335
2020-06-25 22:28:00,0.00165646
2020-06-25 22:43:00,0.00168705
2020-06-25 22:58:00,0.00168153
2020-06-25 23:13:00,0.00168779
2020-06-25 23:28:00,0.00164982
2020-06-25 23:43:00,0.00164187
2020-06-25 23:58:00,0.00166004
2020-06-26 00:13:00,0.00163749
2020-06-26 00:28:00,0.00162834
2020-06-26 00:43:00,0.00159098
2020-06-26 00:58:00,0.00158265
2020-06-26 01:13:00,0.00152982
2020-06-26 01:28:00,0.0015149
2020-06-26 01:43:00,0.00148986
2020-06-26 01:58:00,0.00148705
2020-06-26 02:13:00,0.00142407
2020-06-26 02:28:00,0.00140436
2020-06-26 02:43:00,0.001377
2020-06-26 02:58:00,0.00134745
2020-06-26 03:13:00,0.00131991
2020-06-26 03:28:00,0.00131842
2020-06-26 03:43:00,0.00132869
2020-06-26 03:58:00,0.00129854
2020-06-26 04:13:00,0.00127103
2020-06-26 04:28:00,0.00124454
2020-06-26 04:43:00,0.00122287
2020-06-26 04:58:00,0.00121149
2020-06-26 05:13:00,0.00120313
2020-06-26 05:28:00,0.00119325
2020-06-26 05:43:00,0.00116992
2020-06-26 05:58:00,0.00115549
2020-06-26 06:13:00,0.00115849
2020-06-26 06:28:00,0.0010958
2020-06-26 06:43:00,0.00106754
2020-06-26 06:58:00,0.00105632
2020-06-26 07:13:00,0.00103777
2020-06-26 07:28:00,0.00102934
2020-06-26 07:43:00,0.00100655
2020-06-26 07:58:00,0.0010059
2020-06-26 08:13:00,0.000982727
2020-06-26 08:28:00,0.000998839
2020-06-26 08:43:00,0.000941691
2020-06-26 08:58:00,0.000928465
2020-06-26 09:13:00,0.000993919
2020-06-26 09:28:00,0.000978901
2020-06-26 09:43:00,0.000990841
2020-06-26 09:58:00,0.00101172
2020-06-26 10:13:00,0.00107027
2020-06-26 10:28:00,0.0011446
2020-06-26 10:43:00,0.00113643
2020-06-26 10:58:00,0.00120573
2020-06-26 11:13:00,0.00128837
2020-06-26 11:28:00,0.00133901
2020-06-26 11:43:00,0.00140172
2020-06-26 11:58:00,0.00144005
2020-06-26 12:13:00,0.00149729
2020-06-26 12:28:00,0.00154806
2020-06-26 12:43:00,0.00158951
2020-06-26 12:58:00,0.0016473
2020-06-26 13:13:00,0.00166329
2020-06-26 13:28:00,0.00167987
2020-06-26 13:43:00,0.00172391
2020-06-26 13:58:00,0.00174465
2020-06-26 14:13:00,0.00181818
2020-06-26 14:28:00,0.00187156
2020-06-26 14:43:00,0.00196489
2020-06-26 14:58:00,0.00202091
2020-06-26 15:13:00,0.00217173
2020-06-26 15:28:00,0.00215229
2020-06-26 15:43:00,0.00215951
2020-06-26 15:58:00,0.00214572
2020-06-26 16:13:00,0.00221573
2020-06-26 16:28:00,0.00220014
2020-06-26 16:43:00,0.00221592
2020-06-26 16:58:00,0.0022223
2020-06-26 17:13:00,0.00222603
2020-06-26 17:28:00,0.00229233
2020-06-26 17:43:00,0.00231427
2020-06-26 17:58:00,0.00232491
2020-06-26 18:13:00,0.00232743
2020-06-26 18:28:00,0.00231674
2020-06-26 18:43:00,0.00238823
2020-06-26 18:58:00,0.00237139
2020-06-26 19:13:00,0.002355
2020-06-26 19:28:00,0.00241508
2020-06-26 19:43:00,0.00245033
2020-06-26 19:58:00,0.00245367
2020-06-26 20:13:00,0.00246413
2020-06-26 20:28:00,0.00250748
2020-06-26 20:43:00,0.00253292
2020-06-26 20:58:00,0.00246828
2020-06-26 21:13:00,0.00251441
2020-06-26 21:28:00,0.00252999
2020-06-26 21:43:00,0.00255089
2020-06-26 21:58:00,0.00250877
2020-06-26 22:13:00,0.00249922
2020-06-26 22:28:00,0.00254653
2020-06-26 22:43:00,0.00253071
2020-06-26 22:58:00,0.00251734
2020-06-26 23:13:00,0.0025218
2020-06-26 23:28:00,0.00252424
2020-06-26 23:43:00,0.00252558
2020-06-26 23:58:00,0.00247823
2020-06-27 00:13:00,0.00249935
2020-06-27 00:28:00,0.00251721
2020-06-27 00:43:00,0.00241627
2020-06-27 00:58:00,0.00244059
2020-06-27 01:13:00,0.00244419
2020-06-27 01:28:00,0.00241324
2020-06-27 01:43:00,0.00240997
2020-06-27 01:58:00,0.00239121
2020-06-27 02:13:00,0.00235454
2020-06-27 02:28:00,0.00237988
