"TIME","K.kg/m^3"
2021-06-16 22:10:00,0.129996
2021-06-16 22:25:00,0.130029
2021-06-16 22:40:00,0.1301
2021-06-16 22:55:00,0.130269
2021-06-16 23:10:00,0.130328
2021-06-16 23:25:00,0.13039
2021-06-16 23:40:00,0.130366
2021-06-16 23:55:00,0.130594
2021-06-17 00:10:00,0.130592
2021-06-17 00:25:00,0.130484
2021-06-17 00:40:00,0.130475
2021-06-17 00:55:00,0.130499
2021-06-17 01:10:00,0.130452
2021-06-17 01:25:00,0.130596
2021-06-17 01:40:00,0.130483
2021-06-17 01:55:00,0.130595
2021-06-17 02:10:00,0.130738
2021-06-17 02:25:00,0.130693
2021-06-17 02:40:00,0.130786
2021-06-17 02:55:00,0.130874
2021-06-17 03:10:00,0.130947
2021-06-17 03:25:00,0.131023
2021-06-17 03:40:00,0.130914
2021-06-17 03:55:00,0.130999
2021-06-17 04:10:00,0.131076
2021-06-17 04:25:00,0.131158
2021-06-17 04:40:00,0.131046
2021-06-17 04:55:00,0.131297
2021-06-17 05:10:00,0.131276
2021-06-17 05:25:00,0.131232
2021-06-17 05:40:00,0.131071
2021-06-17 05:55:00,0.131311
2021-06-17 06:10:00,0.130997
2021-06-17 06:25:00,0.130996
2021-06-17 06:40:00,0.13097
2021-06-17 06:55:00,0.130915
2021-06-17 07:10:00,0.130689
2021-06-17 07:25:00,0.130853
2021-06-17 07:40:00,0.130864
2021-06-17 07:55:00,0.130814
2021-06-17 08:10:00,0.130787
2021-06-17 08:25:00,0.129231
2021-06-17 08:40:00,0.130451
2021-06-17 08:55:00,0.130467
2021-06-17 09:10:00,0.130193
2021-06-17 09:25:00,0.130153
2021-06-17 09:40:00,0.12984
2021-06-17 09:55:00,0.129608
2021-06-17 10:10:00,0.1295
2021-06-17 10:25:00,0.129266
2021-06-17 10:40:00,0.129057
2021-06-17 10:55:00,0.128885
2021-06-17 11:10:00,0.128804
2021-06-17 11:25:00,0.128455
2021-06-17 11:40:00,0.128062
2021-06-17 11:55:00,0.128023
2021-06-17 12:10:00,0.127969
2021-06-17 12:25:00,0.127701
2021-06-17 12:40:00,0.127386
2021-06-17 12:55:00,0.127465
2021-06-17 13:10:00,0.127214
2021-06-17 13:25:00,0.127017
2021-06-17 13:40:00,0.12698
2021-06-17 13:55:00,0.126491
2021-06-17 14:10:00,0.126337
2021-06-17 14:25:00,0.126366
2021-06-17 14:40:00,0.126212
2021-06-17 14:55:00,0.126278
2021-06-17 15:10:00,0.141997
2021-06-17 15:25:00,0.141916
2021-06-17 15:40:00,0.141724
2021-06-17 15:55:00,0.141771
2021-06-17 16:10:00,0.141766
2021-06-17 16:25:00,0.141879
2021-06-17 16:40:00,0.142088
2021-06-17 16:55:00,0.142224
2021-06-17 17:10:00,0.142479
2021-06-17 17:25:00,0.143361
2021-06-17 17:40:00,0.144246
2021-06-17 17:55:00,0.144193
2021-06-17 18:10:00,0.144769
2021-06-17 18:25:00,0.145197
2021-06-17 18:40:00,0.145415
2021-06-17 18:55:00,0.145475
2021-06-17 19:10:00,0.145699
2021-06-17 19:25:00,0.145432
2021-06-17 19:40:00,0.145683
2021-06-17 19:55:00,0.146057
2021-06-17 20:10:00,0.146064
2021-06-17 20:25:00,0.146024
2021-06-17 20:40:00,0.146279
2021-06-17 20:55:00,0.146495
2021-06-17 21:10:00,0.14661
2021-06-17 21:25:00,0.146656
2021-06-17 21:40:00,0.147143
2021-06-17 21:55:00,0.146799
2021-06-17 22:10:00,0.147343
2021-06-17 22:25:00,0.147708
2021-06-17 22:40:00,0.14741
2021-06-17 22:55:00,0.147649
2021-06-17 23:10:00,0.147665
2021-06-17 23:39:00,0.14727
2021-06-18 00:08:00,0.147432
2021-06-18 00:23:00,0.14736
2021-06-18 00:38:00,0.147453
2021-06-18 00:53:00,0.147405
2021-06-18 01:08:00,0.147723
2021-06-18 01:23:00,0.147487
2021-06-18 01:38:00,0.147512
2021-06-18 01:53:00,0.147438
2021-06-18 02:08:00,0.147378
2021-06-18 02:23:00,0.147543
2021-06-18 02:38:00,0.147738
2021-06-18 02:53:00,0.147547
2021-06-18 03:08:00,0.147486
2021-06-18 03:23:00,0.147639
2021-06-18 03:38:00,0.147512
2021-06-18 03:53:00,0.147654
2021-06-18 04:08:00,0.147567
2021-06-18 04:23:00,0.147806
2021-06-18 04:38:00,0.147547
2021-06-18 04:53:00,0.147763
2021-06-18 05:08:00,0.147767
2021-06-18 05:23:00,0.14765
2021-06-18 05:38:00,0.14767
2021-06-18 05:53:00,0.147553
2021-06-18 06:08:00,0.147559
2021-06-18 06:23:00,0.147731
2021-06-18 06:38:00,0.147549
2021-06-18 06:53:00,0.147468
2021-06-18 07:08:00,0.147338
2021-06-18 07:23:00,0.14731
2021-06-18 07:38:00,0.1477
2021-06-18 07:53:00,0.147527
2021-06-18 08:08:00,0.147042
2021-06-18 08:23:00,0.14735
2021-06-18 08:38:00,0.147153
2021-06-18 08:53:00,0.146954
2021-06-18 09:08:00,0.146637
2021-06-18 09:23:00,0.146232
2021-06-18 09:38:00,0.145828
2021-06-18 09:53:00,0.145645
2021-06-18 10:08:00,0.145304
2021-06-18 10:23:00,0.144894
2021-06-18 10:38:00,0.146175
2021-06-18 10:53:00,0.14667
2021-06-18 11:08:00,0.146573
2021-06-18 11:23:00,0.146006
2021-06-18 11:38:00,0.145652
2021-06-18 11:53:00,0.145569
2021-06-18 12:08:00,0.145706
2021-06-18 12:23:00,0.145186
2021-06-18 12:38:00,0.145461
2021-06-18 12:53:00,0.145067
2021-06-18 13:08:00,0.144272
2021-06-18 13:23:00,0.144221
2021-06-18 13:38:00,0.144155
2021-06-18 13:53:00,0.143935
2021-06-18 14:08:00,0.143996
2021-06-18 14:23:00,0.143934
2021-06-18 14:38:00,0.143915
2021-06-18 14:53:00,0.143593
2021-06-18 15:08:00,0.1442
2021-06-18 15:23:00,0.143965
2021-06-18 15:38:00,0.144203
2021-06-18 15:53:00,0.144052
2021-06-18 16:08:00,0.144278
2021-06-18 16:23:00,0.144353
2021-06-18 16:38:00,0.144666
2021-06-18 16:53:00,0.144559
2021-06-18 17:08:00,0.144871
2021-06-18 17:23:00,0.144789
2021-06-18 17:38:00,0.145162
2021-06-18 17:53:00,0.14502
2021-06-18 18:08:00,0.145335
2021-06-18 18:23:00,0.145587
2021-06-18 18:38:00,0.145492
2021-06-18 18:53:00,0.145705
2021-06-18 19:08:00,0.145641
2021-06-18 19:23:00,0.145645
2021-06-18 19:38:00,0.145546
2021-06-18 19:53:00,0.145823
2021-06-18 20:08:00,0.146085
2021-06-18 20:23:00,0.146186
2021-06-18 20:38:00,0.146506
2021-06-18 20:53:00,0.146639
2021-06-18 21:08:00,0.146671
2021-06-18 21:23:00,0.146858
2021-06-18 21:38:00,0.146951
2021-06-18 21:53:00,0.147133
2021-06-18 22:08:00,0.147095
2021-06-18 22:23:00,0.147333
2021-06-18 22:38:00,0.147415
2021-06-18 22:53:00,0.14754
2021-06-18 23:08:00,0.147661
2021-06-18 23:23:00,0.147787
2021-06-18 23:38:00,0.147829
2021-06-18 23:53:00,0.147934
2021-06-19 00:08:00,0.148097
2021-06-19 00:23:00,0.148126
2021-06-19 00:38:00,0.148294
2021-06-19 00:53:00,0.148224
2021-06-19 01:08:00,0.148335
2021-06-19 01:23:00,0.14819
2021-06-19 01:38:00,0.148459
2021-06-19 01:53:00,0.148368
2021-06-19 02:08:00,0.148448
2021-06-19 02:23:00,0.148452
2021-06-19 02:38:00,0.148457
2021-06-19 02:53:00,0.148442
2021-06-19 03:08:00,0.148423
2021-06-19 03:23:00,0.148599
2021-06-19 03:38:00,0.148561
2021-06-19 03:53:00,0.148499
2021-06-19 04:08:00,0.14859
2021-06-19 04:23:00,0.148544
2021-06-19 04:38:00,0.148495
2021-06-19 04:53:00,0.148492
2021-06-19 05:08:00,0.148399
2021-06-19 05:23:00,0.148313
2021-06-19 05:38:00,0.148274
2021-06-19 05:53:00,0.148223
2021-06-19 06:08:00,0.148108
2021-06-19 06:23:00,0.148173
2021-06-19 06:38:00,0.148224
2021-06-19 06:53:00,0.148047
2021-06-19 07:08:00,0.147977
2021-06-19 07:23:00,0.147896
2021-06-19 07:38:00,0.147948
2021-06-19 07:53:00,0.147844
2021-06-19 08:08:00,0.14773
2021-06-19 08:23:00,0.147666
2021-06-19 08:38:00,0.147227
2021-06-19 08:53:00,0.147117
2021-06-19 09:08:00,0.147114
2021-06-19 09:23:00,0.146909
2021-06-19 09:38:00,0.146689
2021-06-19 09:53:00,0.146586
2021-06-19 10:08:00,0.146317
2021-06-19 10:23:00,0.146036
2021-06-19 10:38:00,0.145842
2021-06-19 10:53:00,0.145469
2021-06-19 11:08:00,0.145332
2021-06-19 11:23:00,0.145853
2021-06-19 11:38:00,0.146942
2021-06-19 11:53:00,0.14697
2021-06-19 12:08:00,0.146311
2021-06-19 12:23:00,0.145958
2021-06-19 12:38:00,0.145541
2021-06-19 12:53:00,0.145531
2021-06-19 13:08:00,0.145216
2021-06-19 13:23:00,0.145009
2021-06-19 13:38:00,0.144959
2021-06-19 13:53:00,0.144984
2021-06-19 14:08:00,0.145031
2021-06-19 14:23:00,0.144757
2021-06-19 14:38:00,0.14466
2021-06-19 14:53:00,0.144687
2021-06-19 15:08:00,0.144442
2021-06-19 15:23:00,0.144591
2021-06-19 15:38:00,0.144455
2021-06-19 15:53:00,0.1445
2021-06-19 16:08:00,0.144816
2021-06-19 16:23:00,0.14471
2021-06-19 16:38:00,0.14475
2021-06-19 16:53:00,0.145215
2021-06-19 17:08:00,0.145068
2021-06-19 17:23:00,0.145336
2021-06-19 17:38:00,0.145295
2021-06-19 17:53:00,0.145363
2021-06-19 18:08:00,0.145422
2021-06-19 18:23:00,0.145519
2021-06-19 18:38:00,0.145435
2021-06-19 18:53:00,0.145438
2021-06-19 19:08:00,0.145712
2021-06-19 19:23:00,0.146051
2021-06-19 19:38:00,0.146675
2021-06-19 19:53:00,0.146965
2021-06-19 20:08:00,0.147232
2021-06-19 20:23:00,0.147001
2021-06-19 20:38:00,0.147538
2021-06-19 20:53:00,0.147413
2021-06-19 21:08:00,0.147416
2021-06-19 21:23:00,0.147615
2021-06-19 21:38:00,0.147749
2021-06-19 21:53:00,0.147851
2021-06-19 22:08:00,0.147829
2021-06-19 22:23:00,0.148055
2021-06-19 22:38:00,0.148272
2021-06-19 22:53:00,0.14806
2021-06-19 23:08:00,0.14823
2021-06-19 23:23:00,0.148438
2021-06-19 23:38:00,0.148262
2021-06-19 23:53:00,0.148363
2021-06-20 00:08:00,0.14823
2021-06-20 00:23:00,0.148296
2021-06-20 00:38:00,0.148238
2021-06-20 00:53:00,0.148376
2021-06-20 01:08:00,0.148333
2021-06-20 01:23:00,0.148465
2021-06-20 01:38:00,0.148278
2021-06-20 01:53:00,0.148428
2021-06-20 02:08:00,0.148464
2021-06-20 02:23:00,0.14847
2021-06-20 02:38:00,0.148481
2021-06-20 02:53:00,0.148464
2021-06-20 03:08:00,0.148645
2021-06-20 03:23:00,0.148587
2021-06-20 03:38:00,0.148635
2021-06-20 03:53:00,0.148624
2021-06-20 04:08:00,0.148739
2021-06-20 04:23:00,0.148735
2021-06-20 04:38:00,0.148783
2021-06-20 04:53:00,0.148712
2021-06-20 05:08:00,0.148697
2021-06-20 05:23:00,0.148743
2021-06-20 05:38:00,0.149657
2021-06-20 05:53:00,0.149524
2021-06-20 06:08:00,0.149522
2021-06-20 06:23:00,0.149414
2021-06-20 06:38:00,0.149353
2021-06-20 06:53:00,0.149328
2021-06-20 07:08:00,0.149277
2021-06-20 07:23:00,0.14913
2021-06-20 07:38:00,0.14911
2021-06-20 07:53:00,0.149004
2021-06-20 08:08:00,0.148853
2021-06-20 08:23:00,0.147641
2021-06-20 08:38:00,0.147493
2021-06-20 08:53:00,0.147422
2021-06-20 09:08:00,0.147374
2021-06-20 09:23:00,0.147227
2021-06-20 09:38:00,0.147139
2021-06-20 09:53:00,0.14713
2021-06-20 10:08:00,0.146875
2021-06-20 10:23:00,0.14673
2021-06-20 10:38:00,0.146543
2021-06-20 10:53:00,0.146428
2021-06-20 11:08:00,0.146115
2021-06-20 11:23:00,0.145871
2021-06-20 11:38:00,0.145887
2021-06-20 11:53:00,0.145701
2021-06-20 12:08:00,0.14556
2021-06-20 12:23:00,0.145352
2021-06-20 12:38:00,0.145248
2021-06-20 12:53:00,0.145274
2021-06-20 13:08:00,0.145237
2021-06-20 13:23:00,0.145211
2021-06-20 13:38:00,0.145224
2021-06-20 13:53:00,0.145207
2021-06-20 14:08:00,0.14508
2021-06-20 14:23:00,0.145115
2021-06-20 14:38:00,0.144937
2021-06-20 14:53:00,0.144819
2021-06-20 15:08:00,0.144919
2021-06-20 15:23:00,0.145045
2021-06-20 15:38:00,0.145309
2021-06-20 15:53:00,0.145328
2021-06-20 16:08:00,0.145413
2021-06-20 16:23:00,0.145478
2021-06-20 16:38:00,0.145586
2021-06-20 16:53:00,0.145585
2021-06-20 17:08:00,0.14582
2021-06-20 17:23:00,0.145886
2021-06-20 17:38:00,0.145986
2021-06-20 17:53:00,0.146076
2021-06-20 18:08:00,0.146158
2021-06-20 18:23:00,0.146261
2021-06-20 18:38:00,0.146339
2021-06-20 18:53:00,0.146495
2021-06-20 19:08:00,0.14649
2021-06-20 19:23:00,0.146611
2021-06-20 19:38:00,0.146836
2021-06-20 19:53:00,0.146903
2021-06-20 20:08:00,0.147002
2021-06-20 20:23:00,0.147072
2021-06-20 20:38:00,0.147291
2021-06-20 20:53:00,0.147464
2021-06-20 21:08:00,0.147601
2021-06-20 21:23:00,0.147752
2021-06-20 21:38:00,0.147893
2021-06-20 21:53:00,0.147903
2021-06-20 22:08:00,0.147976
2021-06-20 22:23:00,0.14801
2021-06-20 22:38:00,0.148072
2021-06-20 22:53:00,0.148133
2021-06-20 23:08:00,0.148115
2021-06-20 23:23:00,0.148133
2021-06-20 23:38:00,0.148091
2021-06-20 23:53:00,0.148176
2021-06-21 00:08:00,0.148146
2021-06-21 00:23:00,0.148162
2021-06-21 00:38:00,0.148163
2021-06-21 00:53:00,0.148224
2021-06-21 01:08:00,0.148064
2021-06-21 01:23:00,0.148157
2021-06-21 01:38:00,0.148165
2021-06-21 01:53:00,0.14825
2021-06-21 02:08:00,0.147827
2021-06-21 02:23:00,0.147841
2021-06-21 02:38:00,0.147792
2021-06-21 02:53:00,0.148246
2021-06-21 03:08:00,0.148226
2021-06-21 03:23:00,0.147881
2021-06-21 03:38:00,0.147998
2021-06-21 03:53:00,0.147905
2021-06-21 04:08:00,0.14793
2021-06-21 04:23:00,0.147956
2021-06-21 04:38:00,0.147936
2021-06-21 04:53:00,0.147888
2021-06-21 05:08:00,0.147963
2021-06-21 05:23:00,0.147942
2021-06-21 05:38:00,0.147732
2021-06-21 05:53:00,0.147716
2021-06-21 06:08:00,0.147643
2021-06-21 06:23:00,0.147469
2021-06-21 06:38:00,0.147412
2021-06-21 06:53:00,0.147259
2021-06-21 07:08:00,0.147187
2021-06-21 07:23:00,0.14681
2021-06-21 07:38:00,0.14715
2021-06-21 07:53:00,0.1473
2021-06-21 08:08:00,0.147115
2021-06-21 08:23:00,0.146867
2021-06-21 08:38:00,0.146796
2021-06-21 08:53:00,0.14662
2021-06-21 09:08:00,0.146406
2021-06-21 09:23:00,0.146154
2021-06-21 09:38:00,0.145878
2021-06-21 09:53:00,0.14573
2021-06-21 10:08:00,0.145795
2021-06-21 10:23:00,0.146314
2021-06-21 10:38:00,0.146915
2021-06-21 10:53:00,0.147096
2021-06-21 11:08:00,0.14691
2021-06-21 11:23:00,0.146392
2021-06-21 11:38:00,0.146379
2021-06-21 11:53:00,0.14605
2021-06-21 12:08:00,0.146188
2021-06-21 12:23:00,0.146186
2021-06-21 12:38:00,0.146509
2021-06-21 12:53:00,0.146323
2021-06-21 13:08:00,0.146573
2021-06-21 13:23:00,0.14616
2021-06-21 13:38:00,0.146207
2021-06-21 13:53:00,0.145794
2021-06-21 14:08:00,0.14585
2021-06-21 14:23:00,0.145672
2021-06-21 14:38:00,0.145571
2021-06-21 14:53:00,0.145403
2021-06-21 15:08:00,0.145283
2021-06-21 15:23:00,0.145184
2021-06-21 15:38:00,0.144935
2021-06-21 15:53:00,0.145017
2021-06-21 16:08:00,0.144953
2021-06-21 16:23:00,0.14497
2021-06-21 16:38:00,0.144826
2021-06-21 16:53:00,0.145089
2021-06-21 17:08:00,0.145089
2021-06-21 17:23:00,0.145137
2021-06-21 17:38:00,0.145355
2021-06-21 17:53:00,0.145563
2021-06-21 18:08:00,0.145672
2021-06-21 18:23:00,0.145802
2021-06-21 18:38:00,0.145892
2021-06-21 18:53:00,0.146038
2021-06-21 19:08:00,0.146127
2021-06-21 19:23:00,0.146312
2021-06-21 19:38:00,0.146611
2021-06-21 19:53:00,0.146972
2021-06-21 20:08:00,0.147383
2021-06-21 20:23:00,0.147382
2021-06-21 20:38:00,0.147471
2021-06-21 20:53:00,0.147586
2021-06-21 21:08:00,0.147752
2021-06-21 21:23:00,0.147995
2021-06-21 21:38:00,0.148148
2021-06-21 21:53:00,0.147888
2021-06-21 22:08:00,0.148137
2021-06-21 22:23:00,0.148071
2021-06-21 22:38:00,0.148106
2021-06-21 22:53:00,0.148097
2021-06-21 23:08:00,0.148212
2021-06-21 23:23:00,0.148359
2021-06-21 23:38:00,0.148506
2021-06-21 23:53:00,0.148409
2021-06-22 00:08:00,0.148397
2021-06-22 00:23:00,0.148354
2021-06-22 00:38:00,0.148373
2021-06-22 00:53:00,0.14821
2021-06-22 01:08:00,0.14828
2021-06-22 01:23:00,0.148191
2021-06-22 01:38:00,0.148165
2021-06-22 01:53:00,0.148158
2021-06-22 02:08:00,0.148232
2021-06-22 02:23:00,0.14822
2021-06-22 02:38:00,0.148289
2021-06-22 02:53:00,0.14828
2021-06-22 03:08:00,0.148324
2021-06-22 03:23:00,0.148312
2021-06-22 03:38:00,0.148374
2021-06-22 03:53:00,0.148367
2021-06-22 04:08:00,0.148317
2021-06-22 04:23:00,0.148328
2021-06-22 04:38:00,0.148377
2021-06-22 04:53:00,0.148252
2021-06-22 05:08:00,0.14838
2021-06-22 05:23:00,0.148282
2021-06-22 05:38:00,0.148342
2021-06-22 05:53:00,0.148324
2021-06-22 06:08:00,0.14825
2021-06-22 06:23:00,0.148168
2021-06-22 06:38:00,0.148029
2021-06-22 06:53:00,0.147935
2021-06-22 07:08:00,0.14792
2021-06-22 07:23:00,0.147788
2021-06-22 07:38:00,0.147653
2021-06-22 07:53:00,0.147479
2021-06-22 08:08:00,0.147206
2021-06-22 08:23:00,0.1472
2021-06-22 08:38:00,0.146967
2021-06-22 08:53:00,0.146695
2021-06-22 09:08:00,0.146446
2021-06-22 09:23:00,0.146369
2021-06-22 09:38:00,0.146073
2021-06-22 09:53:00,0.145688
2021-06-22 10:08:00,0.145194
2021-06-22 10:23:00,0.144988
2021-06-22 10:38:00,0.144974
2021-06-22 10:53:00,0.14465
2021-06-22 11:08:00,0.145049
2021-06-22 11:23:00,0.145699
2021-06-22 11:38:00,0.14587
2021-06-22 11:53:00,0.145578
2021-06-22 12:08:00,0.145313
2021-06-22 12:23:00,0.14507
2021-06-22 12:38:00,0.144997
2021-06-22 12:53:00,0.144734
2021-06-22 13:08:00,0.144614
2021-06-22 13:23:00,0.144387
2021-06-22 13:38:00,0.144255
2021-06-22 13:53:00,0.144153
2021-06-22 14:08:00,0.144136
2021-06-22 14:23:00,0.144121
2021-06-22 14:38:00,0.143741
2021-06-22 14:53:00,0.143567
2021-06-22 15:08:00,0.143524
2021-06-22 15:23:00,0.143602
2021-06-22 15:38:00,0.143512
2021-06-22 15:53:00,0.143606
2021-06-22 16:08:00,0.143528
2021-06-22 16:23:00,0.143612
2021-06-22 16:38:00,0.143974
2021-06-22 16:53:00,0.143891
2021-06-22 17:08:00,0.144164
2021-06-22 17:23:00,0.144395
2021-06-22 17:38:00,0.144394
2021-06-22 17:53:00,0.144775
2021-06-22 18:08:00,0.144643
2021-06-22 18:23:00,0.144802
2021-06-22 18:38:00,0.144882
2021-06-22 18:53:00,0.144934
2021-06-22 19:08:00,0.146068
2021-06-22 19:23:00,0.146781
2021-06-22 19:38:00,0.147186
2021-06-22 19:53:00,0.146025
2021-06-22 20:08:00,0.14623
2021-06-22 20:23:00,0.147755
2021-06-22 20:38:00,0.147819
2021-06-22 20:53:00,0.14796
2021-06-22 21:08:00,0.148157
2021-06-22 21:23:00,0.14844
2021-06-22 21:38:00,0.14845
2021-06-22 21:53:00,0.148426
2021-06-22 22:08:00,0.148639
2021-06-22 22:23:00,0.14879
2021-06-22 22:38:00,0.148693
2021-06-22 22:53:00,0.148656
2021-06-22 23:08:00,0.148687
2021-06-22 23:23:00,0.148713
2021-06-22 23:38:00,0.148827
2021-06-22 23:53:00,0.148894
2021-06-23 00:08:00,0.148969
2021-06-23 00:23:00,0.149044
2021-06-23 00:38:00,0.149125
2021-06-23 00:53:00,0.149163
2021-06-23 01:08:00,0.14916
2021-06-23 01:23:00,0.149279
2021-06-23 01:38:00,0.148599
2021-06-23 01:53:00,0.148715
2021-06-23 02:08:00,0.148776
2021-06-23 02:23:00,0.148844
2021-06-23 02:38:00,0.14889
2021-06-23 02:53:00,0.148959
2021-06-23 03:08:00,0.148977
2021-06-23 03:23:00,0.149094
2021-06-23 03:38:00,0.14916
2021-06-23 03:53:00,0.149167
2021-06-23 04:08:00,0.149243
2021-06-23 04:23:00,0.149186
2021-06-23 04:38:00,0.150007
2021-06-23 04:53:00,0.149923
2021-06-23 05:08:00,0.149961
2021-06-23 05:23:00,0.149255
2021-06-23 05:38:00,0.149194
2021-06-23 05:53:00,0.149117
2021-06-23 06:08:00,0.149095
2021-06-23 06:23:00,0.149012
2021-06-23 06:38:00,0.148915
2021-06-23 06:53:00,0.148773
2021-06-23 07:08:00,0.148807
2021-06-23 07:23:00,0.148745
2021-06-23 07:38:00,0.149454
2021-06-23 08:04:00,0.148721
2021-06-23 08:33:00,0.148103
2021-06-23 08:48:00,0.147614
2021-06-23 09:03:00,0.147184
2021-06-23 09:18:00,0.146922
2021-06-23 09:33:00,0.146555
2021-06-23 09:48:00,0.146116
2021-06-23 10:03:00,0.145759
2021-06-23 10:18:00,0.145446
2021-06-23 10:33:00,0.14515
2021-06-23 10:48:00,0.144866
2021-06-23 11:03:00,0.144534
2021-06-23 11:18:00,0.144445
2021-06-23 11:33:00,0.1443
2021-06-23 11:48:00,0.144045
2021-06-23 12:03:00,0.143936
2021-06-23 12:18:00,0.143862
2021-06-23 12:33:00,0.143767
2021-06-23 12:48:00,0.143768
2021-06-23 13:03:00,0.143744
2021-06-23 13:18:00,0.143524
2021-06-23 13:33:00,0.14347
2021-06-23 13:48:00,0.143644
2021-06-23 14:03:00,0.143638
2021-06-23 14:18:00,0.143886
2021-06-23 14:33:00,0.143919
2021-06-23 14:48:00,0.143973
2021-06-23 15:03:00,0.144212
2021-06-23 15:18:00,0.144259
2021-06-23 15:33:00,0.144342
2021-06-23 15:48:00,0.144626
