"timestamp","Amm.kg/m^3"
2020-06-19 12:00:00,0.00594076696551724
2020-06-20 12:00:00,0.000652807516666667
2020-06-21 12:00:00,0.00090197459375
2020-06-22 12:00:00,0.0006178235375
2020-06-23 12:00:00,0.000999066510416667
2020-06-24 12:00:00,0.00204428532142857
2020-06-25 12:00:00,0.00186724854166667
2020-06-26 12:00:00,0.00180251951041667
2020-06-27 12:00:00,0.00246448916666667
2020-06-28 12:00:00,0.00242746333333333
2020-06-29 12:00:00,0.00177110572916667
2020-06-30 12:00:00,0.00198446875
2020-07-01 12:00:00,0.00233412197916667
2020-07-02 12:00:00,0.00129485217708333
2020-07-03 12:00:00,0.00152173704166667
2020-07-04 12:00:00,0.00190375569892473
2020-07-05 12:00:00,0.0022296540625
2020-07-06 12:00:00,0.00241055479166667
2020-07-07 12:00:00,0.00250902270833333
2020-07-08 12:00:00,0.00268610833333333
2020-07-09 12:00:00,0.00261824916666667
2020-07-10 12:00:00,0.00164685967741935
2020-07-11 12:00:00,0.00162491104166667
2020-07-12 12:00:00,0.00231420604166667
2020-07-13 12:00:00,0.00297433760416667
2020-07-14 12:00:00,0.00270331645833333
2020-07-15 12:00:00,0.00266473645833333
2020-07-16 12:00:00,0.00289682625
2020-07-17 12:00:00,0.00306244604166667
2020-07-18 12:00:00,0.00261905291666667
2020-07-19 12:00:00,0.00133754364583333
2020-07-20 12:00:00,0.000986832114583333
2020-07-21 12:00:00,0.0007786229375
2020-07-22 12:00:00,0.000665078739583333
2020-07-23 12:00:00,0.00112860697916667
2020-07-24 12:00:00,0.00132346273684211
2020-07-25 12:00:00,0.00132568458333333
2020-07-26 12:00:00,0.00114863086538462
2020-07-27 12:00:00,0.00148331566929134
2020-07-28 12:00:00,0.0015915625
2020-07-29 12:00:00,0.00133503125
2020-07-30 12:00:00,0.00114802127659574
2020-07-31 12:00:00,0.00136347826086957
2020-08-01 12:00:00,0.00129945833333333
2020-08-02 12:00:00,0.00114166666666667
2020-08-03 12:00:00,0.0010885
2020-08-04 12:00:00,0.00113633333333333
2020-08-05 12:00:00,0.001009125
2020-08-06 12:00:00,0.000965708333333333
2020-08-07 12:00:00,0.000814916666666667
2020-08-08 12:00:00,0.000901041666666667
2020-08-09 12:00:00,0.000841458333333333
2020-08-10 12:00:00,0.000641916666666667
2020-08-11 12:00:00,0.000657375
2020-08-12 12:00:00,0.000647708333333333
2020-08-13 12:00:00,0.00137420833333333
2020-08-14 12:00:00,0.00183458333333333
2020-08-15 12:00:00,0.00205166666666667
2020-08-16 12:00:00,0.00207166666666667
2020-08-17 12:00:00,0.00234458333333333
2020-08-18 12:00:00,0.00212541666666667
2020-08-19 12:00:00,0.00208875
2020-08-20 12:00:00,0.00201416666666667
2020-08-21 12:00:00,0.0018825
2020-08-22 12:00:00,0.00194458333333333
2020-08-23 12:00:00,0.00224416666666667
2020-08-24 12:00:00,0.0022825
2020-08-25 12:00:00,0.00214583333333333
2020-08-26 12:00:00,0.00225565217391304
2020-08-27 12:00:00,0.00235208333333333
2020-08-28 12:00:00,0.00191625
2020-08-29 12:00:00,0.002245
2020-08-30 12:00:00,0.00231434782608696
2020-08-31 12:00:00,0.00175954545454545
2020-09-01 12:00:00,0.00165625
2020-09-02 12:00:00,0.00191
2020-09-03 12:00:00,0.00252083333333333
2020-09-04 12:00:00,0.00261708333333333
2020-09-05 12:00:00,0.00194708333333333
2020-09-06 12:00:00,0.0019825
2020-09-07 12:00:00,0.00277666666666667
2020-09-08 12:00:00,0.00257708333333333
2020-09-09 12:00:00,0.00216375
2020-09-10 12:00:00,0.00235208333333333
2020-09-11 12:00:00,0.000598408333333333
2020-09-12 12:00:00,0.000690516666666667
2020-09-13 12:00:00,0.00107604166666667
2020-09-14 12:00:00,0.00106520833333333
2020-09-15 12:00:00,0.001058575
2020-09-16 12:00:00,0.0013425
2020-09-17 12:00:00,0.00153125
2020-09-18 12:00:00,0.00172833333333333
2020-09-19 12:00:00,0.00180083333333333
2020-09-20 12:00:00,0.0015405
2020-09-21 12:00:00,0.0011885652173913
2020-09-22 12:00:00,0.00135210526315789
2020-09-23 12:00:00,0.00162380952380952
2020-09-24 12:00:00,0.00109775
2020-09-25 12:00:00,0.000897636363636364
2020-09-26 12:00:00,0.00114726086956522
2020-09-27 12:00:00,0.00122541666666667
2020-09-28 12:00:00,0.00106991304347826
2020-09-29 12:00:00,0.000995666666666667
2020-09-30 12:00:00,0.00125904166666667
2020-10-01 12:00:00,0.00157291666666667
2020-10-02 12:00:00,0.0020425
2020-10-03 12:00:00,0.0019104347826087
2020-10-04 12:00:00,0.00167333333333333
2020-10-05 12:00:00,0.0017895652173913
2020-10-06 12:00:00,0.00207625
2020-10-07 12:00:00,0.00202391304347826
2020-10-08 12:00:00,0.001645
2020-10-09 12:00:00,0.0015624
2020-10-10 12:00:00,0.00181375
2020-10-11 12:00:00,0.00193173913043478
2020-10-12 12:00:00,0.00154
2020-10-13 12:00:00,0.00145583333333333
2020-10-14 12:00:00,0.00133727272727273
2020-10-15 12:00:00,0.00136608695652174
2020-10-16 12:00:00,0.00119
2020-10-17 12:00:00,0.00117541666666667
2020-10-18 12:00:00,0.00119833333333333
2020-10-19 12:00:00,0.00133541666666667
2020-10-20 12:00:00,0.0015675
2020-10-21 12:00:00,0.00124845833333333
2020-10-22 12:00:00,0.00147708333333333
2020-10-23 12:00:00,0.00190791666666667
2020-10-24 12:00:00,0.00155863636363636
2020-10-25 12:00:00,0.00140869565217391
2020-10-26 12:00:00,0.00164416666666667
2020-10-27 12:00:00,0.00153625
2020-10-28 12:00:00,0.00139791666666667
2020-10-29 12:00:00,0.00126625
2020-10-30 12:00:00,0.000947625
2020-10-31 12:00:00,0.000690375
2020-11-01 12:00:00,0.000579583333333333
2020-11-02 12:00:00,0.000636041666666667
2020-11-03 12:00:00,0.00072675
2020-11-04 12:00:00,0.00109608333333333
2020-11-05 12:00:00,0.00118569565217391
2020-11-06 12:00:00,0.000923041666666667
2020-11-07 12:00:00,0.00078375
2020-11-08 12:00:00,0.000682416666666667
2020-11-09 12:00:00,0.001043625
2020-11-10 12:00:00,0.00100416666666667
2020-11-11 12:00:00,0.000254116666666667
2020-11-12 12:00:00,1.8e-06
2020-11-13 12:00:00,0.00103947826086957
2020-11-14 12:00:00,0.00137125
2020-11-15 12:00:00,0.0014025
2020-11-16 12:00:00,0.00192291666666667
2020-11-17 12:00:00,0.00187869565217391
2020-11-18 12:00:00,0.00196083333333333
2020-11-19 12:00:00,0.00184666666666667
2020-11-20 12:00:00,0.00146416666666667
2020-11-21 12:00:00,0.00129416666666667
2020-11-22 12:00:00,0.00116666666666667
2020-11-23 12:00:00,0.00121258333333333
2020-11-24 12:00:00,0.00147521739130435
2020-11-25 12:00:00,0.00145333333333333
2020-11-26 12:00:00,0.00146458333333333
