"TIME","Oxy.kg/m^3"
2020-06-21 19:06:00,0.00306395
2020-06-21 19:21:00,0.00309549
2020-06-21 19:36:00,0.00336187
2020-06-21 19:51:00,0.00348005
2020-06-21 20:06:00,0.00321669
2020-06-21 20:21:00,0.00357445
2020-06-21 20:36:00,0.00348367
2020-06-21 20:51:00,0.00352742
2020-06-21 21:06:00,0.00341203
2020-06-21 21:21:00,0.00340444
2020-06-21 21:36:00,0.00346302
2020-06-21 21:51:00,0.00417394
2020-06-21 22:06:00,0.00356968
2020-06-21 22:21:00,0.00388924
2020-06-21 22:36:00,0.00404036
2020-06-21 22:51:00,0.00405078
2020-06-21 23:06:00,0.0044523
2020-06-21 23:21:00,0.00422018
2020-06-21 23:36:00,0.0043282
2020-06-21 23:51:00,0.00412679
2020-06-22 00:06:00,0.00450945
2020-06-22 00:21:00,0.00423947
2020-06-22 00:36:00,0.00466557
2020-06-22 00:51:00,0.00477831
2020-06-22 01:06:00,0.00483695
2020-06-22 01:21:00,0.00487688
2020-06-22 01:36:00,0.00512301
2020-06-22 01:51:00,0.00515345
2020-06-22 02:06:00,0.0051914
2020-06-22 02:21:00,0.00541735
2020-06-22 02:36:00,0.00545356
2020-06-22 02:51:00,0.00533257
2020-06-22 03:06:00,0.00546472
2020-06-22 03:21:00,0.00564263
2020-06-22 03:36:00,0.00534873
2020-06-22 03:51:00,0.00537134
2020-06-22 04:06:00,0.00613577
2020-06-22 04:21:00,0.00593756
2020-06-22 04:36:00,0.00533196
2020-06-22 04:51:00,0.00578294
2020-06-22 05:06:00,0.00603311
2020-06-22 05:21:00,0.00621919
2020-06-22 05:36:00,0.00594149
2020-06-22 05:51:00,0.00637308
2020-06-22 06:06:00,0.00615289
2020-06-22 06:21:00,0.00620697
2020-06-22 06:36:00,0.00648415
2020-06-22 06:51:00,0.0065535
2020-06-22 07:06:00,0.00627268
2020-06-22 07:21:00,0.00627939
2020-06-22 07:36:00,0.00667986
2020-06-22 07:51:00,0.00673638
2020-06-22 08:06:00,0.00708811
2020-06-22 08:21:00,0.00704733
2020-06-22 08:36:00,0.007016
2020-06-22 08:51:00,0.00691661
2020-06-22 09:06:00,0.00683546
2020-06-22 09:21:00,0.00736514
2020-06-22 09:36:00,0.00722719
2020-06-22 09:51:00,0.00698536
2020-06-22 10:06:00,0.00733601
2020-06-22 10:21:00,0.00756181
2020-06-22 10:36:00,0.00759738
2020-06-22 10:51:00,0.00791319
2020-06-22 11:06:00,0.00748824
2020-06-22 11:21:00,0.00758159
2020-06-22 11:36:00,0.00789037
2020-06-22 11:51:00,0.00795166
2020-06-22 12:06:00,0.00747256
2020-06-22 12:21:00,0.00690786
2020-06-22 12:36:00,0.00649436
2020-06-22 12:51:00,0.00637922
2020-06-22 13:06:00,0.00643356
2020-06-22 13:21:00,0.00667953
2020-06-22 13:36:00,0.00657156
2020-06-22 13:51:00,0.00673471
2020-06-22 14:06:00,0.00616511
2020-06-22 14:21:00,0.00653942
2020-06-22 14:36:00,0.00643674
2020-06-22 14:51:00,0.00605131
2020-06-22 15:06:00,0.00594732
2020-06-22 15:21:00,0.00584709
2020-06-22 15:36:00,0.00617379
2020-06-22 15:51:00,0.00630702
2020-06-22 16:06:00,0.00571735
2020-06-22 16:21:00,0.00515537
2020-06-22 16:36:00,0.00456992
2020-06-22 16:51:00,0.00429156
2020-06-22 17:06:00,0.0046095
2020-06-22 17:21:00,0.00479284
2020-06-22 17:36:00,0.00493124
2020-06-22 17:51:00,0.00474777
2020-06-22 18:06:00,0.00395035
2020-06-22 18:21:00,0.0031066
2020-06-22 18:36:00,0.00288891
2020-06-22 18:51:00,0.0027096
2020-06-22 19:06:00,0.00324939
2020-06-22 19:21:00,0.00332164
2020-06-22 19:36:00,0.00385215
2020-06-22 19:51:00,0.00285082
2020-06-22 20:06:00,0.0035775
2020-06-22 20:21:00,0.00298781
2020-06-22 20:36:00,0.00302111
2020-06-22 20:51:00,0.00243721
2020-06-22 21:06:00,0.00211471
2020-06-22 21:21:00,0.00230753
2020-06-22 21:36:00,0.00303096
2020-06-22 21:51:00,0.00274295
2020-06-22 22:06:00,0.00336995
2020-06-22 22:21:00,0.00308734
2020-06-22 22:36:00,0.00246161
2020-06-22 22:51:00,0.00257968
2020-06-22 23:06:00,0.00339778
2020-06-22 23:21:00,0.00279399
2020-06-22 23:36:00,0.00284055
2020-06-22 23:51:00,0.0036484
2020-06-23 00:06:00,0.00321083
2020-06-23 00:21:00,0.00243461
2020-06-23 00:36:00,0.00307125
2020-06-23 00:51:00,0.00430689
2020-06-23 01:06:00,0.00415906
2020-06-23 01:21:00,0.00414978
2020-06-23 01:36:00,0.00413758
2020-06-23 01:51:00,0.00373391
2020-06-23 02:06:00,0.00407564
2020-06-23 02:21:00,0.00489968
2020-06-23 02:36:00,0.00441308
2020-06-23 02:51:00,0.00388103
2020-06-23 03:06:00,0.00403592
2020-06-23 03:21:00,0.00391323
2020-06-23 03:36:00,0.00425442
2020-06-23 03:51:00,0.00463861
2020-06-23 04:06:00,0.004912
2020-06-23 04:21:00,0.00502934
2020-06-23 04:36:00,0.0051529
2020-06-23 04:51:00,0.00570513
2020-06-23 05:06:00,0.00484385
2020-06-23 05:21:00,0.00544843
2020-06-23 05:36:00,0.00534428
2020-06-23 05:51:00,0.00604759
2020-06-23 06:06:00,0.00624382
2020-06-23 06:21:00,0.00574534
2020-06-23 06:36:00,0.00634456
2020-06-23 06:51:00,0.00613638
2020-06-23 07:06:00,0.0066585
2020-06-23 07:21:00,0.00642883
2020-06-23 07:36:00,0.00665743
2020-06-23 07:51:00,0.00686926
2020-06-23 08:06:00,0.00673191
2020-06-23 08:21:00,0.00693592
2020-06-23 08:36:00,0.00678435
2020-06-23 08:51:00,0.00725586
2020-06-23 09:06:00,0.00677921
2020-06-23 09:21:00,0.00622871
2020-06-23 09:36:00,0.00531551
2020-06-23 09:51:00,0.00539196
2020-06-23 10:06:00,0.00564048
2020-06-23 10:21:00,0.0060656
2020-06-23 10:36:00,0.00601261
2020-06-23 10:51:00,0.00642984
2020-06-23 11:06:00,0.00569352
2020-06-23 11:21:00,0.00593686
2020-06-23 11:36:00,0.0060961
2020-06-23 11:51:00,0.00648958
2020-06-23 12:06:00,0.00603979
2020-06-23 12:21:00,0.00626631
2020-06-23 12:36:00,0.00640959
2020-06-23 12:51:00,0.00591028
2020-06-23 13:06:00,0.00570746
2020-06-23 13:21:00,0.00526413
2020-06-23 13:36:00,0.00531155
2020-06-23 13:51:00,0.00516683
2020-06-23 14:06:00,0.005522
2020-06-23 14:21:00,0.00563255
2020-06-23 14:36:00,0.00545138
2020-06-23 14:51:00,0.00567355
2020-06-23 15:06:00,0.00566683
2020-06-23 15:21:00,0.00568385
2020-06-23 15:36:00,0.00520848
2020-06-23 15:51:00,0.00585869
2020-06-23 16:06:00,0.00493428
2020-06-23 16:21:00,0.00425826
2020-06-23 16:36:00,0.00423369
2020-06-23 16:51:00,0.00352242
2020-06-23 17:06:00,0.0032492
2020-06-23 17:21:00,0.00321721
2020-06-23 17:36:00,0.00291435
2020-06-23 17:51:00,0.00291592
2020-06-23 18:06:00,0.00299864
2020-06-23 18:21:00,0.00302839
2020-06-23 18:36:00,0.00239572
2020-06-23 18:51:00,0.00274884
2020-06-23 19:06:00,0.00262789
2020-06-23 19:21:00,0.00250132
2020-06-23 19:36:00,0.00275202
2020-06-23 19:51:00,0.00329086
2020-06-23 20:06:00,0.00278777
2020-06-23 20:21:00,0.0027835
2020-06-23 20:36:00,0.00232468
2020-06-23 20:51:00,0.00241198
2020-06-23 21:06:00,0.0029092
2020-06-23 21:21:00,0.00284688
2020-06-23 21:36:00,0.00293138
2020-06-23 21:51:00,0.00337824
2020-06-23 22:06:00,0.00324646
2020-06-23 22:21:00,0.00302955
2020-06-23 22:36:00,0.00335872
2020-06-23 22:51:00,0.00318086
2020-06-23 23:06:00,0.00322142
2020-06-23 23:21:00,0.00349108
2020-06-23 23:36:00,0.00314787
2020-06-23 23:51:00,0.00338708
2020-06-24 00:06:00,0.00366085
2020-06-24 00:21:00,0.00362797
2020-06-24 00:36:00,0.00380943
2020-06-24 00:51:00,0.00361144
2020-06-24 01:06:00,0.0037712
2020-06-24 01:21:00,0.00395238
2020-06-24 01:36:00,0.00326883
2020-06-24 01:51:00,0.00447973
2020-06-24 02:06:00,0.00382868
2020-06-24 02:21:00,0.00493471
2020-06-24 02:36:00,0.00497468
2020-06-24 02:51:00,0.00433168
2020-06-24 03:06:00,0.00508161
2020-06-24 03:21:00,0.00456923
2020-06-24 03:36:00,0.00434182
2020-06-24 03:51:00,0.00487265
2020-06-24 04:06:00,0.00526136
2020-06-24 04:21:00,0.00541958
2020-06-24 04:36:00,0.00519276
2020-06-24 04:51:00,0.00527309
2020-06-24 05:06:00,0.0053239
2020-06-24 05:21:00,0.00590111
2020-06-24 05:36:00,0.00621151
2020-06-24 05:51:00,0.00560723
2020-06-24 06:06:00,0.00598287
2020-06-24 06:21:00,0.00610539
2020-06-24 06:36:00,0.00633155
2020-06-24 06:51:00,0.00612023
2020-06-24 07:06:00,0.00638054
2020-06-24 07:21:00,0.00614332
2020-06-24 07:36:00,0.00625371
2020-06-24 07:51:00,0.006843
2020-06-24 08:06:00,0.00659253
2020-06-24 08:21:00,0.00666343
2020-06-24 08:36:00,0.00715335
2020-06-24 08:51:00,0.0072567
2020-06-24 09:06:00,0.00681313
2020-06-24 09:21:00,0.00629296
2020-06-24 09:36:00,0.00603041
2020-06-24 09:51:00,0.00583241
2020-06-24 10:06:00,0.00634747
2020-06-24 10:21:00,0.00654697
2020-06-24 10:36:00,0.00665012
2020-06-24 10:51:00,0.00675112
2020-06-24 11:06:00,0.00629549
2020-06-24 11:21:00,0.00653774
2020-06-24 11:36:00,0.00650567
2020-06-24 11:51:00,0.00688184
2020-06-24 12:06:00,0.00643765
2020-06-24 12:21:00,0.00684765
2020-06-24 12:36:00,0.00693412
2020-06-24 12:51:00,0.00646856
2020-06-24 13:06:00,0.00670738
2020-06-24 13:21:00,0.00677463
2020-06-24 13:36:00,0.00700139
2020-06-24 13:51:00,0.00683775
2020-06-24 14:06:00,0.00667553
2020-06-24 14:21:00,0.00674318
2020-06-24 14:36:00,0.00661384
2020-06-24 14:51:00,0.00634496
2020-06-24 15:06:00,0.00614788
2020-06-24 15:21:00,0.00662392
2020-06-24 15:36:00,0.00677707
2020-06-24 15:51:00,0.00624385
2020-06-24 16:06:00,0.00539694
2020-06-24 16:21:00,0.00475405
2020-06-24 16:36:00,0.00431922
2020-06-24 16:51:00,0.0045331
2020-06-24 17:06:00,0.00452605
2020-06-24 17:21:00,0.00440581
2020-06-24 17:36:00,0.00466295
2020-06-24 17:51:00,0.0044062
2020-06-24 18:06:00,0.00418274
2020-06-24 18:21:00,0.00379521
2020-06-24 18:36:00,0.00350375
2020-06-24 18:51:00,0.00338094
2020-06-24 19:06:00,0.00343852
2020-06-24 19:21:00,0.00352503
2020-06-24 19:36:00,0.00349431
2020-06-24 19:51:00,0.00345176
2020-06-24 20:06:00,0.0031751
2020-06-24 20:21:00,0.00278884
2020-06-24 20:36:00,0.00278497
2020-06-24 20:51:00,0.00276993
2020-06-24 21:06:00,0.00322015
2020-06-24 21:21:00,0.00292587
2020-06-24 21:36:00,0.0030102
2020-06-24 21:51:00,0.00374168
2020-06-24 22:06:00,0.00401725
2020-06-24 22:21:00,0.00390388
2020-06-24 22:36:00,0.00428476
2020-06-24 22:51:00,0.00462591
2020-06-24 23:06:00,0.00408521
2020-06-24 23:21:00,0.00432057
2020-06-24 23:36:00,0.00489861
2020-06-24 23:51:00,0.00470053
2020-06-25 00:06:00,0.00435326
2020-06-25 00:21:00,0.00519623
2020-06-25 00:36:00,0.00520528
2020-06-25 00:51:00,0.00511876
2020-06-25 01:06:00,0.00546323
2020-06-25 01:21:00,0.00573183
2020-06-25 01:36:00,0.00507432
2020-06-25 01:51:00,0.00583818
2020-06-25 02:06:00,0.0055585
2020-06-25 02:21:00,0.0053577
2020-06-25 02:36:00,0.0046375
2020-06-25 02:51:00,0.00605303
2020-06-25 03:06:00,0.00561234
2020-06-25 03:21:00,0.00604392
2020-06-25 03:36:00,0.00573364
2020-06-25 03:51:00,0.0062996
2020-06-25 04:06:00,0.00627942
2020-06-25 04:21:00,0.00625731
2020-06-25 04:36:00,0.00621814
2020-06-25 04:51:00,0.00613588
2020-06-25 05:06:00,0.00651261
2020-06-25 05:21:00,0.00676516
2020-06-25 05:36:00,0.00618492
2020-06-25 05:51:00,0.0060961
2020-06-25 06:06:00,0.00634811
2020-06-25 06:21:00,0.00619806
2020-06-25 06:36:00,0.00686203
2020-06-25 06:51:00,0.00715213
2020-06-25 07:06:00,0.00678308
2020-06-25 07:21:00,0.00729572
2020-06-25 07:36:00,0.00747347
2020-06-25 07:51:00,0.00738687
2020-06-25 08:06:00,0.00779578
2020-06-25 08:21:00,0.00773298
2020-06-25 08:36:00,0.00739646
2020-06-25 08:51:00,0.00756381
2020-06-25 09:06:00,0.00707297
2020-06-25 09:21:00,0.00650154
2020-06-25 09:36:00,0.00623527
2020-06-25 09:51:00,0.00637833
2020-06-25 10:06:00,0.00674502
2020-06-25 10:21:00,0.00715735
2020-06-25 10:36:00,0.00729594
2020-06-25 10:51:00,0.00716883
2020-06-25 11:06:00,0.00693711
2020-06-25 11:21:00,0.00711612
2020-06-25 11:36:00,0.00742785
2020-06-25 11:51:00,0.00688001
2020-06-25 12:06:00,0.00719357
2020-06-25 12:21:00,0.0076605
2020-06-25 12:36:00,0.00741754
2020-06-25 12:51:00,0.00719818
2020-06-25 13:06:00,0.0071366
2020-06-25 13:21:00,0.00715277
2020-06-25 13:36:00,0.00717102
2020-06-25 13:51:00,0.00720809
2020-06-25 14:06:00,0.007152
2020-06-25 14:21:00,0.00713139
2020-06-25 14:36:00,0.00712987
2020-06-25 14:51:00,0.00697879
2020-06-25 15:06:00,0.00677736
2020-06-25 15:21:00,0.00670115
2020-06-25 15:36:00,0.00665537
2020-06-25 15:51:00,0.00647493
2020-06-25 16:06:00,0.00574759
2020-06-25 16:21:00,0.00500387
2020-06-25 16:36:00,0.00482125
2020-06-25 16:51:00,0.00486145
2020-06-25 17:06:00,0.00446571
2020-06-25 17:21:00,0.00443136
2020-06-25 17:36:00,0.00436547
2020-06-25 17:51:00,0.00416351
2020-06-25 18:06:00,0.00423265
2020-06-25 18:21:00,0.00403105
2020-06-25 18:36:00,0.00355595
2020-06-25 18:51:00,0.00337343
2020-06-25 19:06:00,0.00369672
2020-06-25 19:21:00,0.00359286
2020-06-25 19:36:00,0.00334363
2020-06-25 19:51:00,0.00333363
2020-06-25 20:06:00,0.00356981
2020-06-25 20:21:00,0.00348659
2020-06-25 20:36:00,0.00356514
2020-06-25 20:51:00,0.0029002
2020-06-25 21:06:00,0.00290702
2020-06-25 21:21:00,0.00357577
2020-06-25 21:36:00,0.00350274
2020-06-25 21:51:00,0.00391382
2020-06-25 22:06:00,0.00388197
2020-06-25 22:21:00,0.00392419
2020-06-25 22:36:00,0.00379119
2020-06-25 22:51:00,0.00429921
2020-06-25 23:06:00,0.00368704
2020-06-25 23:21:00,0.00428904
2020-06-25 23:36:00,0.00386365
2020-06-25 23:51:00,0.00410276
2020-06-26 00:06:00,0.0044102
2020-06-26 00:21:00,0.0041325
2020-06-26 00:36:00,0.00395212
2020-06-26 00:51:00,0.00464558
2020-06-26 01:06:00,0.00413762
2020-06-26 01:21:00,0.00485582
2020-06-26 01:36:00,0.00500121
2020-06-26 01:51:00,0.00505371
2020-06-26 02:06:00,0.00519515
2020-06-26 02:21:00,0.00489969
2020-06-26 02:36:00,0.00521085
2020-06-26 02:51:00,0.00532806
2020-06-26 03:06:00,0.00522372
2020-06-26 03:21:00,0.00445343
2020-06-26 03:36:00,0.00605308
2020-06-26 03:51:00,0.00564992
2020-06-26 04:06:00,0.00573537
2020-06-26 04:21:00,0.00576057
2020-06-26 04:36:00,0.00580458
2020-06-26 04:51:00,0.00590059
2020-06-26 05:06:00,0.00548769
2020-06-26 05:21:00,0.00600683
2020-06-26 05:36:00,0.0063116
2020-06-26 05:51:00,0.00646903
2020-06-26 06:06:00,0.00623283
2020-06-26 06:21:00,0.00619396
2020-06-26 06:36:00,0.00637098
2020-06-26 06:51:00,0.00652925
2020-06-26 07:06:00,0.00663753
2020-06-26 07:21:00,0.00725685
2020-06-26 07:36:00,0.00670008
2020-06-26 07:51:00,0.00674975
2020-06-26 08:06:00,0.00754586
2020-06-26 08:21:00,0.00752057
2020-06-26 08:36:00,0.00762139
2020-06-26 08:51:00,0.00755248
2020-06-26 09:06:00,0.00710578
2020-06-26 09:21:00,0.00672436
2020-06-26 09:36:00,0.00612393
2020-06-26 09:51:00,0.00619618
2020-06-26 10:06:00,0.00673708
2020-06-26 10:21:00,0.00701695
2020-06-26 10:36:00,0.00722279
2020-06-26 10:51:00,0.00740869
2020-06-26 11:06:00,0.00690158
2020-06-26 11:21:00,0.00718944
2020-06-26 11:36:00,0.00717224
2020-06-26 11:51:00,0.00758986
2020-06-26 12:06:00,0.00778123
2020-06-26 12:21:00,0.00797327
2020-06-26 12:36:00,0.00803056
2020-06-26 12:51:00,0.00760489
2020-06-26 13:06:00,0.00749536
2020-06-26 13:21:00,0.00749775
2020-06-26 13:36:00,0.00748198
2020-06-26 13:51:00,0.00744946
2020-06-26 14:06:00,0.00729576
2020-06-26 14:21:00,0.00741192
2020-06-26 14:36:00,0.0073173
2020-06-26 14:51:00,0.00723411
2020-06-26 15:06:00,0.00696506
2020-06-26 15:21:00,0.00689644
2020-06-26 15:36:00,0.00704913
2020-06-26 15:51:00,0.00652134
2020-06-26 16:06:00,0.00574422
2020-06-26 16:21:00,0.00528047
2020-06-26 16:36:00,0.00498772
2020-06-26 16:51:00,0.00507055
2020-06-26 17:06:00,0.00550023
2020-06-26 17:21:00,0.00533717
2020-06-26 17:36:00,0.00533644
2020-06-26 17:51:00,0.00537259
2020-06-26 18:06:00,0.00545739
2020-06-26 18:21:00,0.0047919
2020-06-26 18:36:00,0.00444465
2020-06-26 18:51:00,0.00428963
2020-06-26 19:06:00,0.00443147
2020-06-26 19:21:00,0.00441485
2020-06-26 19:36:00,0.00451318
2020-06-26 19:51:00,0.0045624
2020-06-26 20:06:00,0.00404194
2020-06-26 20:21:00,0.00445221
2020-06-26 20:36:00,0.00409527
2020-06-26 20:51:00,0.00401163
2020-06-26 21:06:00,0.0041527
2020-06-26 21:21:00,0.00426218
2020-06-26 21:36:00,0.00417309
2020-06-26 21:51:00,0.00454681
2020-06-26 22:06:00,0.00449185
2020-06-26 22:21:00,0.00468164
2020-06-26 22:36:00,0.00486214
2020-06-26 22:51:00,0.00435807
2020-06-26 23:06:00,0.00421752
2020-06-26 23:21:00,0.0046845
2020-06-26 23:36:00,0.00506828
2020-06-26 23:51:00,0.00498338
2020-06-27 00:06:00,0.00500486
2020-06-27 00:21:00,0.0054946
2020-06-27 00:36:00,0.00507947
2020-06-27 00:51:00,0.00563554
2020-06-27 01:06:00,0.00560534
2020-06-27 01:21:00,0.00587368
2020-06-27 01:36:00,0.00560962
2020-06-27 01:51:00,0.00573246
2020-06-27 02:06:00,0.0056927
2020-06-27 02:21:00,0.00637172
2020-06-27 02:36:00,0.00626288
2020-06-27 02:51:00,0.00614378
2020-06-27 03:06:00,0.00633396
2020-06-27 03:21:00,0.00650316
2020-06-27 03:36:00,0.00664325
2020-06-27 03:51:00,0.00692619
